PERMNO,date,NAICS,DCLRDT,DLAMT,DLPDT,PAYDT,RCRDDT,SHRFLG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,DLRETX,DLPRC,DLRET,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,ALTPRC,SPREAD,ALTPRCDT,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
17830,30/03/2012,336412,,,,,,0,,,,,,,29/04/2012,,,,81.39000,86.89000,82.94000,993823,-0.011089,82.93000,82.94000,910162,1,1,82.94000,,30/03/2012,-0.011089,0.023994,0.022110,0.017608,0.015303,0.031332
17830,30/04/2012,336412,,,,,,0,,,,,,,30/05/2012,,,,78.48000,82.73000,81.64000,659662,-0.015674,81.61000,81.62000,911358,1,1,81.64000,,30/04/2012,-0.015674,-0.006801,-0.008019,-0.009106,-0.010235,-0.007497
17830,31/05/2012,336412,11/04/2012,,,10/06/2012,18/05/2012,0,1232,0.48000,0.00000,0.00000,,,28/06/2012,,,,72.38000,81.55000,74.11000,807067,-0.086355,74.11000,74.12000,911358,1,1,74.11000,,31/05/2012,-0.092234,-0.065531,-0.067942,-0.068434,-0.070404,-0.062651
17830,29/06/2012,336412,,,,,,0,,,,,,,30/07/2012,,,,70.88000,76.40000,75.53000,971587,0.019161,75.56000,75.57000,911358,1,1,75.53000,,29/06/2012,0.019161,0.038156,0.036055,0.034188,0.031622,0.039555
17830,31/07/2012,336412,,,,,,0,,,,,,,30/08/2012,,,,71.84000,75.82000,74.44000,772130,-0.014431,74.44000,74.45000,911787,1,1,74.44000,,31/07/2012,-0.014431,0.010266,0.009012,-0.003281,-0.004484,0.012598
17830,31/08/2012,336412,13/06/2012,,,10/09/2012,17/08/2012,0,1232,0.53500,0.00000,0.00000,,,27/09/2012,,,,74.44000,80.64000,79.85000,839162,0.079863,79.88000,79.89000,911787,1,1,79.85000,,31/08/2012,0.072676,0.026265,0.023665,0.024820,0.022964,0.019763
17830,28/09/2012,336412,,,,,,0,,,,,,,30/10/2012,,,,78.03000,82.45000,78.29000,970866,-0.019537,78.24000,78.25000,911787,1,1,78.29000,,28/09/2012,-0.019537,0.026539,0.024597,0.034925,0.032690,0.024236
17830,31/10/2012,336412,,,,,,0,,,,,,,29/11/2012,,,,75.96000,79.23000,78.16000,813350,-0.001660,78.16000,78.17000,916545,1,1,78.16000,,31/10/2012,-0.001660,-0.014101,-0.015550,-0.013477,-0.014781,-0.019789
17830,30/11/2012,336412,10/10/2012,,,10/12/2012,16/11/2012,0,1232,0.53500,0.00000,0.00000,,,30/12/2012,,,,74.65000,80.11000,80.11000,859182,0.031794,80.11000,80.12000,916545,1,1,80.11000,,30/11/2012,0.024949,0.006193,0.002953,0.002790,0.000142,0.002847
17830,31/12/2012,336412,,,,,,0,,,,,,,30/01/2013,,,,79.80000,83.17000,82.01000,801444,0.023717,82.01000,82.02000,916545,1,1,82.01000,,31/12/2012,0.023717,0.012531,0.008980,0.021872,0.016406,0.007068
17830,31/01/2013,336412,,,,,,0,,,,,,,27/02/2013,,,,83.55000,89.80000,87.57000,836379,0.067797,87.86000,87.87000,916545,1,1,87.57000,,31/01/2013,0.067797,0.054094,0.052887,0.063509,0.062680,0.050428
17830,28/02/2013,336412,04/02/2013,,,10/03/2013,15/02/2013,0,1232,0.53500,0.00000,0.00000,,,27/03/2013,,,,88.37000,91.02000,90.55000,754627,0.040139,90.54000,90.55000,916640,1,1,90.55000,,28/02/2013,0.034030,0.008332,0.006128,0.003500,0.002060,0.011061
17830,28/03/2013,336412,,,,,,0,,,,,,,29/04/2013,,,,89.13000,93.59000,93.43000,626835,0.031806,93.42000,93.43000,918263,1,1,93.43000,,28/03/2013,0.031806,0.035274,0.033509,0.031419,0.029529,0.035988
17830,30/04/2013,336412,,,,,,0,,,,,,,30/05/2013,,,,91.15000,95.82000,91.29000,769969,-0.022905,91.22000,91.23000,919301,1,1,91.29000,,30/04/2013,-0.022905,0.014945,0.013768,0.002477,0.001376,0.018086
17830,31/05/2013,336412,29/04/2013,,,10/06/2013,17/05/2013,0,1232,0.53500,0.00000,0.00000,,,27/06/2013,,,,91.05000,97.55000,94.90000,690437,0.045405,94.95000,94.96000,919301,1,1,94.90000,,31/05/2013,0.039544,0.019067,0.016509,0.023985,0.022131,0.020763
17830,28/06/2013,336412,,,,,,0,,,,,,,30/07/2013,,,,91.49000,96.17000,92.94000,736192,-0.020653,92.93000,92.94000,919301,1,1,92.94000,,28/06/2013,-0.020653,-0.015039,-0.017055,-0.013012,-0.015631,-0.014999
17830,31/07/2013,336412,,,,,,0,,,,,,,29/08/2013,,,,93.80000,105.57000,105.57000,705698,0.135894,105.62000,105.63000,917509,1,1,105.57000,,31/07/2013,0.135894,0.052681,0.051244,0.054898,0.053720,0.049462
17830,30/08/2013,336412,12/06/2013,,,10/09/2013,16/08/2013,0,1232,0.53500,0.00000,0.00000,,,29/09/2013,,,,99.94000,107.77000,100.10000,576339,-0.046746,100.00000,100.01000,917509,1,1,100.10000,,30/08/2013,-0.051814,-0.025714,-0.027891,-0.017278,-0.019029,-0.031298
17830,30/09/2013,336412,,,,,,0,,,,,,,30/10/2013,,,,102.66000,112.00000,107.82000,598618,0.077123,107.78000,107.79000,917509,1,1,107.82000,,30/09/2013,0.077123,0.037477,0.035682,0.051828,0.049754,0.029749
17830,31/10/2013,336412,,,,,,0,,,,,,,28/11/2013,,,,102.76000,108.02000,106.25000,727933,-0.014561,106.27000,106.28000,917582,1,1,106.25000,,31/10/2013,-0.014561,0.039852,0.038565,0.025762,0.024591,0.044596
17830,29/11/2013,336412,09/10/2013,,,10/12/2013,15/11/2013,0,1232,0.59000,0.00000,0.00000,,,30/12/2013,,,,107.27000,111.51000,110.86000,485117,0.048941,110.83000,110.84000,917582,1,1,110.86000,,29/11/2013,0.043388,0.024947,0.022824,0.023398,0.021660,0.028049
17830,31/12/2013,336412,,,,,,0,,,,,,,21/01/2014,,,,107.35000,113.80000,113.80000,580942,0.026520,113.78000,113.80000,917582,1,1,113.80000,,31/12/2013,0.026520,0.026126,0.024071,0.025242,0.022010,0.023563
17830,31/01/2014,333415,,,,,,0,,,,,,,27/02/2014,,,,111.80000,116.12000,114.02000,747313,0.001933,113.97000,113.99000,917582,1,1,114.02000,,31/01/2014,0.001933,-0.029957,-0.031063,-0.001282,-0.002254,-0.035583
17830,28/02/2014,333415,03/02/2014,,,10/03/2014,14/02/2014,0,1232,0.59000,0.00000,0.00000,,,30/03/2014,,,,107.91000,117.02000,117.02000,736973,0.031486,117.02000,117.05000,915236,1,1,117.02000,,28/02/2014,0.026311,0.046173,0.043937,0.044257,0.042687,0.043117
17830,31/03/2014,333415,,,,,,0,,,,,,,29/04/2014,,,,112.60000,118.31000,116.84000,739656,-0.001538,116.83000,116.84000,916444,1,1,116.84000,,31/03/2014,-0.001538,0.004469,0.002751,0.001028,-0.001095,0.006932
17830,30/04/2014,333415,,,,,,0,,,,,,,29/05/2014,,,,113.93000,119.87000,118.33000,686019,0.012753,118.31000,118.32000,916731,1,1,118.33000,,30/04/2014,0.012753,0.001661,0.000496,-0.022319,-0.023436,0.006201
17830,30/05/2014,333415,28/04/2014,,,10/06/2014,16/05/2014,0,1232,0.59000,0.00000,0.00000,,,29/06/2014,,,,113.10000,118.74000,116.22000,598865,-0.012845,116.21000,116.22000,916731,1,1,116.22000,,30/05/2014,-0.017831,0.020219,0.018012,0.006647,0.004858,0.021030
17830,30/06/2014,333415,,,,,,0,,,,,,,30/07/2014,,,,115.45000,120.09000,115.45000,652335,-0.006625,115.43000,115.44000,916731,1,1,115.45000,,30/06/2014,-0.006625,0.027941,0.025957,0.039501,0.037053,0.019058
17830,31/07/2014,333415,,,,,,0,,,,,,,28/08/2014,,,,105.15000,115.93000,105.15000,1035506,-0.089216,105.15000,105.16000,914810,1,1,105.15000,,31/07/2014,-0.089216,-0.020523,-0.021819,-0.035223,-0.036411,-0.015080
17830,29/08/2014,333415,11/06/2014,,,10/09/2014,15/08/2014,0,1232,0.59000,0.00000,0.00000,,,29/09/2014,,,,103.79000,110.06000,107.98000,767466,0.032525,108.00000,108.01000,914810,1,1,107.98000,,29/08/2014,0.026914,0.040186,0.038183,0.033697,0.032156,0.037655
17830,30/09/2014,333415,,,,,,0,,,,,,,30/10/2014,,,,104.49000,109.22000,105.60000,727151,-0.022041,105.59000,105.60000,914810,1,1,105.60000,,30/09/2014,-0.022041,-0.025129,-0.026823,-0.044988,-0.046891,-0.015514
17830,31/10/2014,333415,,,,,,0,,,,,,,27/11/2014,,,,99.17000,107.00000,107.00000,1247937,0.013258,106.99000,107.00000,911658,1,1,107.00000,,31/10/2014,0.013258,0.021184,0.019935,0.014199,0.012956,0.023201
17830,28/11/2014,333415,08/10/2014,,,10/12/2014,14/11/2014,0,1232,0.59000,0.00000,0.00000,,,30/12/2014,,,,106.30000,111.71000,110.08000,772379,0.034299,110.13000,110.14000,911658,1,1,110.08000,,28/11/2014,0.028785,0.021150,0.018986,-0.002457,-0.004155,0.024534
17830,31/12/2014,333415,,,,,,0,,,,,,,29/01/2015,,,,109.68000,117.24000,115.00000,913727,0.044695,115.00000,115.01000,911658,1,1,115.00000,,31/12/2014,0.044695,-0.003616,-0.005754,-0.000190,-0.003562,-0.004189
17830,30/01/2015,333415,,,,,,0,,,,,,,26/02/2015,,,,111.52000,120.45000,114.78000,979931,-0.001913,114.84000,114.86000,911658,1,1,114.78000,,30/01/2015,-0.001913,-0.027152,-0.028223,-0.019073,-0.020095,-0.031041
17830,27/02/2015,333415,02/02/2015,,,10/03/2015,13/02/2015,0,1232,0.64000,0.00000,0.00000,,,30/03/2015,,,,116.58000,124.11000,121.91000,610957,0.067695,121.89000,121.90000,907157,1,1,121.91000,,27/02/2015,0.062119,0.055948,0.053611,0.054123,0.052497,0.054893
17830,31/03/2015,333415,,,,,,0,,,,,,,29/04/2015,,,,116.04000,123.19000,117.20000,905754,-0.038635,117.34000,117.35000,908450,1,1,117.20000,,31/03/2015,-0.038635,-0.010439,-0.012255,-0.005112,-0.007204,-0.017396
17830,30/04/2015,333415,,,,,,0,,,,,,,20/05/2015,,,,113.75000,118.46000,113.75000,662434,-0.029437,113.75000,113.76000,919301,1,1,113.75000,,30/04/2015,-0.029437,0.008723,0.007574,0.015127,0.013989,0.008521
17830,29/05/2015,333415,27/04/2015,,,10/06/2015,15/05/2015,0,1232,0.64000,0.00000,0.00000,,,29/06/2015,,,,115.07000,119.14000,117.17000,618020,0.035692,117.19000,117.21000,890202,1,1,117.17000,,29/05/2015,0.030066,0.010326,0.008167,0.003962,0.002313,0.010491
17830,30/06/2015,333415,,,,,,0,,,,,,,30/07/2015,,,,110.93000,118.51000,110.93000,802313,-0.053256,110.89000,110.91000,890202,1,1,110.93000,,30/06/2015,-0.053256,-0.019259,-0.021201,-0.013473,-0.015969,-0.021012
17830,31/07/2015,333415,,,,,,0,,,,,,,30/08/2015,,,,98.87000,111.58000,100.31000,1331495,-0.095736,100.32000,100.34000,890598,1,1,100.31000,,31/07/2015,-0.095736,0.012095,0.010881,-0.027144,-0.028387,0.019742
17830,31/08/2015,333415,10/06/2015,,,10/09/2015,14/08/2015,0,1232,0.64000,0.00000,0.00000,,,29/09/2015,,,,88.80000,99.55000,91.61000,1238821,-0.080351,91.59000,91.60000,890598,1,1,91.61000,,31/08/2015,-0.086731,-0.059996,-0.062061,-0.047295,-0.049309,-0.062581
17830,30/09/2015,333415,,,,,,0,,,,,,,29/10/2015,,,,86.82000,93.94000,88.99000,1156204,-0.028600,88.93000,88.95000,890598,1,1,88.99000,,30/09/2015,-0.028600,-0.033738,-0.035673,-0.049922,-0.052219,-0.026443
17830,30/10/2015,333415,,,,,,0,,,,,,,29/11/2015,,,,88.36000,100.62000,98.41000,1015438,0.105855,98.42000,98.43000,887021,1,1,98.41000,,30/10/2015,0.105855,0.073963,0.072566,0.052873,0.051512,0.082983
17830,30/11/2015,333415,14/10/2015,,,10/12/2015,13/11/2015,0,1232,0.64000,0.00000,0.00000,,,30/12/2015,,,,96.05000,100.80000,96.05000,823776,-0.017478,96.04000,96.05000,887021,1,1,96.05000,,30/11/2015,-0.023981,0.002442,0.000176,0.007333,0.005435,0.000505
17830,31/12/2015,333415,,,,,,0,,,,,,,28/01/2016,,,,92.34000,97.27000,96.07000,1272870,0.000208,96.03000,96.04000,887021,1,1,96.07000,,31/12/2015,0.000208,-0.022257,-0.024498,-0.035887,-0.039462,-0.017530
18163,31/01/2006,325611,10/01/2006,,,15/02/2006,20/01/2006,0,1232,0.28000,0.00000,0.00000,,,27/02/2006,,,,57.64000,59.74000,59.23000,1671650,0.028162,59.11000,59.26000,3289110,1,1,59.23000,,31/01/2006,0.023324,0.040044,0.038938,0.076354,0.075150,0.025467
18163,28/02/2006,325611,,,,,,0,,,,,,,30/03/2006,,,,59.32000,61.94000,59.93000,1476836,0.011818,59.94000,59.95000,3289110,1,1,59.93000,,28/02/2006,0.011818,-0.001637,-0.003552,0.004836,0.003476,0.000453
18163,31/03/2006,325611,,,,,,0,,,,,,,27/04/2006,,,,57.53000,62.25000,57.63000,2201980,-0.038378,57.63000,57.68000,3289110,1,1,57.63000,,31/03/2006,-0.038378,0.019053,0.017585,0.036978,0.035232,0.011065
18163,28/04/2006,325611,13/03/2006,,,15/05/2006,21/04/2006,0,1232,0.31000,0.00000,0.00000,,,30/05/2006,,,,56.03000,58.38000,58.21000,2064264,0.015443,58.20000,58.21000,3289110,1,1,58.21000,,28/04/2006,0.010064,0.012965,0.011494,0.009791,0.008497,0.012187
18163,31/05/2006,325611,,,,,,0,,,,,,,29/06/2006,,,,54.15000,58.11000,54.25000,2547605,-0.068030,54.32000,54.33000,3281470,1,1,54.25000,,31/05/2006,-0.068030,-0.031045,-0.033025,-0.044331,-0.045982,-0.030917
18163,30/06/2006,325611,,,,,,0,,,,,,,30/07/2006,,,,53.18000,56.99000,55.60000,2037343,0.024885,56.40000,56.42000,3281470,1,1,55.60000,,30/06/2006,0.024885,-0.000386,-0.001881,-0.008479,-0.010474,0.000087
18163,31/07/2006,325611,11/07/2006,,,15/08/2006,21/07/2006,0,1232,0.31000,0.00000,0.00000,,,30/08/2006,,,,55.66000,57.25000,56.20000,1383567,0.016367,56.19000,56.20000,3281470,1,1,56.20000,,31/07/2006,0.010791,-0.001884,-0.002927,-0.022698,-0.023752,0.005086
18163,31/08/2006,325611,,,,,,0,,,,,,,28/09/2006,,,,55.93000,61.90000,61.90000,1699572,0.101424,61.89000,61.94000,3175132,1,1,61.90000,,31/08/2006,0.101424,0.025048,0.022975,0.025011,0.023562,0.021274
18163,29/09/2006,325611,,,,,,0,,,,,,,30/10/2006,,,,60.50000,62.73000,61.98000,1600185,0.001292,61.99000,62.00000,3175132,1,1,61.98000,,29/09/2006,0.001292,0.019424,0.018105,0.009006,0.007433,0.024566
18163,31/10/2006,325611,10/10/2006,,,15/11/2006,20/10/2006,0,1232,0.31000,0.00000,0.00000,,,29/11/2006,,,,62.04000,63.81000,63.39000,1636586,0.027751,63.34000,63.36000,3175132,1,1,63.39000,,31/10/2006,0.022749,0.037133,0.036087,0.046211,0.045186,0.031508
18163,30/11/2006,325611,,,,,,0,,,,,,,28/12/2006,,,,62.79000,64.11000,62.79000,1404137,-0.009465,62.75000,62.88000,3168754,1,1,62.79000,,30/11/2006,-0.009465,0.023705,0.021340,0.031168,0.029505,0.016467
18163,29/12/2006,325611,,,,,,0,,,,,,,30/01/2007,,,,62.69000,64.48000,64.27000,1158550,0.023571,64.21000,64.27000,3168754,1,1,64.27000,,29/12/2006,0.023571,0.010854,0.009151,0.014800,0.012585,0.012616
18163,31/01/2007,325611,09/01/2007,,,15/02/2007,19/01/2007,0,1232,0.31000,0.00000,0.00000,,,27/02/2007,,,,63.48000,66.09000,64.87000,1781311,0.014159,64.86000,64.92000,3155384,1,1,64.87000,,31/01/2007,0.009336,0.019401,0.018466,0.022283,0.021357,0.014059
18163,28/02/2007,325611,,,,,,0,,,,,,,29/03/2007,,,,61.25000,65.34000,63.49000,1504619,-0.021273,63.46000,63.47000,3155384,1,1,63.49000,,28/02/2007,-0.021273,-0.013994,-0.015985,0.002111,0.000857,-0.021846
18163,30/03/2007,325611,,,,,,0,,,,,,,29/04/2007,,,,61.17000,63.90000,63.16000,2039673,-0.005198,63.14000,63.15000,3155384,1,1,63.16000,,30/03/2007,-0.005198,0.012946,0.011471,0.006545,0.004805,0.009980
18163,30/04/2007,325611,16/04/2007,,,15/05/2007,27/04/2007,0,1232,0.35000,0.00000,0.00000,,,30/05/2007,,,,62.90000,64.40000,64.40000,1908570,0.025174,64.48000,64.49000,3155384,1,1,64.40000,,30/04/2007,0.019633,0.039821,0.038455,0.027044,0.025768,0.043291
18163,31/05/2007,325611,,,,,,0,,,,,,,28/06/2007,,,,61.49000,63.85000,63.55000,2716011,-0.013199,63.50000,63.53000,3148924,1,1,63.55000,,31/05/2007,-0.013199,0.038932,0.036643,0.023123,0.021362,0.032549
18163,29/06/2007,325611,,,,,,0,,,,,,,30/07/2007,,,,61.03000,63.48000,61.19000,2874733,-0.037136,61.11000,61.15000,3148924,1,1,61.19000,,29/06/2007,-0.037136,-0.014754,-0.016117,-0.007906,-0.009856,-0.017816
18163,31/07/2007,325611,10/07/2007,,,15/08/2007,20/07/2007,0,1232,0.35000,0.00000,0.00000,,,30/08/2007,,,,61.03000,63.34000,61.86000,2672380,0.016669,61.74000,61.83000,3148924,1,1,61.86000,,31/07/2007,0.010950,-0.031758,-0.032762,-0.043537,-0.044642,-0.031982
18163,31/08/2007,325611,,,,,,0,,,,,,,27/09/2007,,,,62.88000,65.93000,65.31000,3087260,0.055771,65.19000,65.21000,3116068,1,1,65.31000,,31/08/2007,0.055771,0.011631,0.009678,-0.011712,-0.013287,0.012864
18163,28/09/2007,325611,,,,,,0,,,,,,,30/10/2007,,,,65.45000,70.51000,70.34000,2043651,0.077017,70.40000,70.41000,3116068,1,1,70.34000,,28/09/2007,0.077017,0.040849,0.039332,0.025364,0.023661,0.035794
18163,31/10/2007,325611,09/10/2007,,,15/11/2007,19/10/2007,0,1232,0.35000,0.00000,0.00000,,,29/11/2007,,,,68.95000,71.83000,69.52000,2427727,-0.006682,69.49000,69.50000,3105639,1,1,69.52000,,31/10/2007,-0.011658,0.025834,0.024693,0.017406,0.016144,0.014822
18163,30/11/2007,325611,,,,,,0,,,,,,,30/12/2007,,,,68.59000,74.15000,74.00000,2489357,0.064442,73.98000,74.09000,3105639,1,1,74.00000,,30/11/2007,0.064442,-0.049327,-0.051275,-0.076617,-0.078118,-0.044043
18163,31/12/2007,325611,,,,,,0,,,,,,,30/01/2008,,,,72.84000,74.67000,73.42000,1882942,-0.007838,73.25000,73.32000,3105639,1,1,73.42000,,31/12/2007,-0.007838,-0.004428,-0.006515,-0.010989,-0.014282,-0.008628
18163,31/01/2008,325611,08/01/2008,,,15/02/2008,18/01/2008,0,1232,0.35000,0.00000,0.00000,,,28/02/2008,,,,64.68000,72.68000,65.42000,3092173,-0.104195,65.30000,65.44000,3105639,1,1,65.42000,,31/01/2008,-0.108962,-0.062147,-0.063252,-0.045066,-0.046160,-0.061163
18163,29/02/2008,325611,,,,,,0,,,,,,,30/03/2008,,,,65.02000,67.68000,66.18000,2363086,0.011617,66.10000,66.18000,3077498,1,1,66.18000,,29/02/2008,0.011617,-0.021664,-0.023605,-0.021401,-0.022916,-0.034761
18163,31/03/2008,325611,,,,,,0,,,,,,,29/04/2008,,,,65.76000,70.07000,70.07000,2624103,0.058779,69.98000,70.01000,3077498,1,1,70.07000,,31/03/2008,0.058779,-0.010419,-0.012158,-0.025309,-0.027567,-0.005960
18163,30/04/2008,325611,08/04/2008,,,15/05/2008,18/04/2008,0,1232,0.40000,0.00000,0.00000,,,29/05/2008,,,,65.90000,71.14000,67.05000,2899850,-0.037391,67.05000,67.06000,3077498,1,1,67.05000,,30/04/2008,-0.043100,0.051106,0.049781,0.031907,0.030490,0.047547
18163,30/05/2008,325611,,,,,,0,,,,,,,29/06/2008,,,,64.87000,67.03000,66.05000,2303833,-0.014914,65.98000,65.99000,3052985,1,1,66.05000,,30/05/2008,-0.014914,0.023841,0.021528,0.031787,0.029774,0.010674
18163,30/06/2008,325611,,,,,,0,,,,,,,30/07/2008,,,,60.49000,66.67000,60.81000,2749383,-0.079334,60.73000,60.91000,3052985,1,1,60.81000,,30/06/2008,-0.079334,-0.078433,-0.080247,-0.086625,-0.088745,-0.085962
18163,31/07/2008,325611,08/07/2008,,,15/08/2008,18/07/2008,0,1232,0.40000,0.00000,0.00000,,,28/08/2008,,,,61.98000,66.57000,65.48000,3458217,0.083374,65.41000,65.44000,3052985,1,1,65.48000,,31/07/2008,0.076797,-0.013328,-0.014677,-0.001295,-0.002657,-0.009859
18163,29/08/2008,325611,,,,,,0,,,,,,,29/09/2008,,,,64.95000,71.61000,69.77000,2475794,0.065516,69.83000,69.85000,3034311,1,1,69.77000,,29/08/2008,0.065516,0.010563,0.008574,0.013023,0.011122,0.012191
18163,30/09/2008,325611,,,,,,0,,,,,,,30/10/2008,,,,66.75000,73.15000,69.69000,3712022,-0.001147,69.62000,69.69000,2999885,1,1,69.69000,,30/09/2008,-0.001147,-0.098007,-0.099796,-0.120091,-0.122188,-0.090791
18163,31/10/2008,325611,14/10/2008,,,14/11/2008,24/10/2008,0,1232,0.40000,0.00000,0.00000,,,27/11/2008,,,,57.37000,71.44000,64.54000,6380966,-0.068159,64.59000,64.80000,2985705,1,1,64.54000,,31/10/2008,-0.073899,-0.184621,-0.186108,-0.205222,-0.206835,-0.169425
18163,28/11/2008,325611,,,,,,0,,,,,,,30/12/2008,,,,59.33000,66.07000,64.35000,6027340,-0.002944,64.39000,64.41000,2985705,1,1,64.35000,,28/11/2008,-0.002944,-0.084615,-0.087354,-0.130320,-0.132591,-0.074849
18163,31/12/2008,325611,,,,,,0,,,,,,,29/01/2009,,,,58.58000,62.88000,61.82000,3402976,-0.039316,61.75000,61.82000,2985705,1,1,61.82000,,31/12/2008,-0.039316,0.022148,0.019081,0.042176,0.037024,0.007822
18163,30/01/2009,325611,13/01/2009,,,17/02/2009,23/01/2009,0,1232,0.40000,0.00000,0.00000,,,26/02/2009,,,,54.50000,62.80000,54.50000,3277395,-0.111938,54.59000,54.62000,2985705,1,1,54.50000,,30/01/2009,-0.118408,-0.077323,-0.078717,-0.024042,-0.025384,-0.085657
18163,27/02/2009,325611,,,,,,0,,,,,,,30/03/2009,,,,48.17000,54.00000,48.17000,3167093,-0.116147,48.22000,48.23000,2930827,1,1,48.17000,,27/02/2009,-0.116147,-0.100214,-0.103401,-0.107667,-0.109769,-0.109931
18163,31/03/2009,325611,,,,,,0,,,,,,,29/04/2009,,,,44.18000,48.76000,47.09000,3539664,-0.022421,47.01000,47.02000,2930827,1,1,47.09000,,31/03/2009,-0.022421,0.086690,0.083432,0.107474,0.104391,0.085405
18163,30/04/2009,325611,13/04/2009,,,15/05/2009,24/04/2009,0,1232,0.44000,0.00000,0.00000,,,28/05/2009,,,,47.25000,51.66000,49.44000,2939730,0.059248,49.51000,49.54000,2930827,1,1,49.44000,,30/04/2009,0.049904,0.109359,0.107522,0.192762,0.190929,0.093925
18163,29/05/2009,325611,,,,,,0,,,,,,,29/06/2009,,,,49.50000,54.02000,51.94000,2634324,0.050566,52.25000,52.25000,2914702,1,1,51.94000,,29/05/2009,0.050566,0.067788,0.065138,0.102330,0.100210,0.053081
18163,30/06/2009,325611,,,,,,0,,,,,,,30/07/2009,,,,50.01000,53.81000,51.10000,2854380,-0.016173,51.06000,51.08000,2914702,1,1,51.10000,,30/06/2009,-0.016173,-0.003098,-0.005040,0.023921,0.021352,0.000196
18163,31/07/2009,325611,13/07/2009,,,17/08/2009,24/07/2009,0,1232,0.44000,0.00000,0.00000,,,30/08/2009,,,,51.11000,56.23000,55.51000,2681428,0.094912,55.51000,55.52000,2914702,1,1,55.51000,,31/07/2009,0.086301,0.081719,0.080298,0.085217,0.083763,0.074142
18163,31/08/2009,325611,,,,,,0,,,,,,,29/09/2009,,,,51.46000,55.61000,54.11000,2656391,-0.025221,54.10000,54.11000,2919005,1,1,54.11000,,31/08/2009,-0.025221,0.031459,0.029300,0.056864,0.055310,0.033560
18163,30/09/2009,325611,,,,,,0,,,,,,,29/10/2009,,,,52.80000,58.16000,57.92000,2740788,0.070412,57.83000,57.84000,2919005,1,1,57.92000,,30/09/2009,0.070412,0.045222,0.043582,0.071255,0.069383,0.035723
18163,30/10/2009,325611,13/10/2009,,,16/11/2009,23/10/2009,0,1232,0.44000,0.00000,0.00000,,,29/11/2009,,,,56.62000,59.54000,58.00000,2666162,0.008978,58.00000,58.03000,2921734,1,1,58.00000,,30/10/2009,0.001381,-0.027993,-0.029250,-0.050612,-0.051739,-0.019762
18163,30/11/2009,325611,,,,,,0,,,,,,,30/12/2009,,,,58.58000,62.87000,62.35000,2424774,0.075000,62.35000,62.36000,2921734,1,1,62.35000,,30/11/2009,0.075000,0.057098,0.054642,0.028476,0.026485,0.057364
18163,31/12/2009,325611,,,,,,0,,,,,,,28/01/2010,,,,60.63000,63.19000,60.63000,2042108,-0.027586,60.60000,60.61000,2921734,1,1,60.63000,,31/12/2009,-0.027586,0.028419,0.026392,0.055001,0.051972,0.017771
18163,29/01/2010,325611,12/01/2010,,,16/02/2010,22/01/2010,0,1232,0.44000,0.00000,0.00000,,,25/02/2010,,,,59.84000,61.72000,61.55000,2543824,0.022431,61.50000,61.51000,2904593,1,1,61.55000,,29/01/2010,0.015174,-0.037096,-0.038109,-0.011388,-0.012292,-0.036974
18163,26/02/2010,325611,,,,,,0,,,,,,,30/03/2010,,,,61.01000,63.89000,63.28000,2415322,0.028107,63.29000,63.30000,2904593,1,1,63.28000,,26/02/2010,0.028107,0.034774,0.032688,0.033603,0.032232,0.028514
18163,31/03/2010,325611,,,,,,0,,,,,,,29/04/2010,,,,63.01000,64.53000,63.27000,2170042,-0.000158,63.28000,63.29000,2904593,1,1,63.27000,,31/03/2010,-0.000158,0.063606,0.061920,0.069289,0.067252,0.058796
18163,30/04/2010,325611,19/04/2010,,,17/05/2010,30/04/2010,0,1232,0.48180,0.00000,0.00000,,,27/05/2010,,,,62.16000,63.94000,62.16000,2395403,-0.009929,62.11000,62.13000,2904593,1,1,62.16000,,30/04/2010,-0.017544,0.020043,0.018930,0.057843,0.056698,0.014759
18163,28/05/2010,325611,,,,,,0,,,,,,,29/06/2010,,,,60.31000,63.38000,61.09000,3208590,-0.017214,61.04000,61.05000,2879904,1,1,61.09000,,28/05/2010,-0.017214,-0.079136,-0.081224,-0.076929,-0.078435,-0.081976
18163,30/06/2010,325611,,,,,,0,,,,,,,29/07/2010,,,,59.79000,62.14000,59.98000,3440438,-0.018170,59.90000,59.91000,2879904,1,1,59.98000,,30/06/2010,-0.018170,-0.050725,-0.052465,-0.056799,-0.058868,-0.053882
18163,30/07/2010,325611,13/07/2010,,,16/08/2010,23/07/2010,0,1232,0.48180,0.00000,0.00000,,,30/08/2010,,,,59.34000,63.08000,61.16000,2551508,0.027706,61.15000,61.14000,2879904,1,1,61.16000,,30/07/2010,0.019673,0.070292,0.068594,0.059940,0.058682,0.068778
