,vwretd,ptb,vwretx,DATE,CAPEI,ewretd,ewretx,PEG_1yrforward,accrual,pretret_earnat,ps,roe,pcf,pe_op_dil,BID,NEXT_DAY_PREDICTION
536,0.113977,10.331,0.112566,1317427200000000000,17.961,0.107697,0.106575,2.06,0.001,0.1,0.753,0.995,13.53,15.407,65.75,1.0
537,0.041186,15.901,0.038914,1328054400000000000,18.183,0.036494,0.035003,-1.985,0.0,0.104,0.813,1.277,13.893,15.172,74.92,0.0
538,0.023994,15.823,0.02211,1330560000000000000,18.094,0.017608000000000002,0.015303,-1.97,0.0,0.104,0.809,1.277,13.825,15.055,74.38,1.0
539,-0.006801000000000001,16.366,-0.008019,1333238400000000000,18.715,-0.009106,-0.010235,-2.0340000000000003,0.0,0.104,0.8370000000000001,1.277,14.3,15.547,76.8,0.0
540,-0.06553099999999999,10.372,-0.067942,1335830400000000000,17.29,-0.06843400000000001,-0.070404,-2.417,0.02,0.115,0.7120000000000001,0.959,8.97,13.259,69.62,1.0
541,0.038156,11.071,0.036055,1338508800000000000,18.455,0.034188,0.031622000000000004,-2.58,0.02,0.115,0.76,0.959,9.574,14.152,74.31,0.0
542,0.010266,11.053,0.009012,1341100800000000000,18.426,-0.003281,-0.004484,-2.678,0.02,0.115,0.759,0.959,9.559,14.078,73.9,0.0
543,0.026265,9.249,0.023665,1343779200000000000,17.574,0.02482,0.022964,-6.587999999999999,0.01,0.111,0.7,0.909,10.474,13.523,71.4,0.0
544,0.026539,9.015,0.024597,1346457600000000000,17.13,0.034925,0.03269,-8.256,0.01,0.111,0.682,0.909,10.209,13.181,69.6,1.0
545,-0.014101,9.152,-0.01555,1349049600000000000,17.39,-0.013477,-0.014781,-8.357000000000001,0.01,0.111,0.693,0.909,10.364,13.341,70.44,1.0
546,0.008331999999999999,9.911,0.006128,1359676800000000000,19.11,0.0035,0.00206,0.596,0.043,0.097,0.7120000000000001,0.8320000000000001,7.745,15.349,76.9,1.0
547,0.035274,11.081,0.033509,1362096000000000000,21.367,0.031419,0.029529000000000007,0.6709999999999999,0.043,0.097,0.7959999999999999,0.8320000000000001,8.658999999999999,17.136,85.81,1.0
548,0.014944999999999996,11.821,0.013768,1364774400000000000,22.792,0.002477,0.001376,0.725,0.043,0.097,0.8490000000000001,0.8320000000000001,9.237,18.246,91.4,1.0
549,0.019067,10.068,0.016509,1367366400000000000,24.66,0.023985,0.022131,0.6920000000000001,0.037000000000000005,0.097,0.925,0.6729999999999999,10.441,18.508,99.02,1.0
550,-0.015039,10.415,-0.017055,1370044800000000000,25.511,-0.013012,-0.015631,0.721,0.037000000000000005,0.097,0.957,0.6729999999999999,10.802,19.148,102.31,1.0
551,0.052680999999999985,10.626,0.051244000000000005,1372636800000000000,26.028,0.054898,0.05372,0.7240000000000001,0.037000000000000005,0.097,0.976,0.6729999999999999,11.02,19.645,105.14,0.0
552,-0.025714,10.417,-0.027891000000000003,1375315200000000000,25.73,-0.017278,-0.019029,0.687,0.064,0.096,0.944,0.629,8.038,18.964,103.85,1.0
553,0.037477,11.779000000000002,0.035682,1377993600000000000,29.093000000000004,0.051828,0.049754,0.777,0.064,0.096,1.068,0.629,9.088,21.442,117.48,1.0
554,0.039852,13.03,0.038565,1380585600000000000,32.183,0.025762,0.024591,0.8690000000000001,0.064,0.096,1.181,0.629,10.054,23.814,130.58,1.0
555,0.024947,11.271,0.022824,1383264000000000000,32.805,0.023398,0.02166,0.7509999999999999,0.07400000000000001,0.096,1.185,0.609,9.2,23.803,134.22,1.0
556,0.026126,11.459,0.024071,1385856000000000000,33.352,0.025242,0.02201,0.763,0.07400000000000001,0.096,1.205,0.609,9.353,24.2,136.48,0.0
557,-0.029957,10.515999999999998,-0.031063,1388534400000000000,30.608,-0.001282,-0.002254,0.696,0.07400000000000001,0.096,1.106,0.609,8.584,22.209,125.26,1.0
558,0.046173,6.443,0.043937,1391212800000000000,27.948,0.044257,0.042687,4.933,0.04,0.096,1.106,0.442,11.718,20.463,128.87,0.0
559,0.004469,6.218,0.002751,1393632000000000000,26.973000000000006,0.0010279999999999998,-0.0010949999999999998,4.802,0.04,0.096,1.068,0.442,11.309,19.919,125.49,1.0
560,0.001661,6.325,0.000496,1396310400000000000,27.436,-0.022319,-0.023436,4.937,0.04,0.096,1.086,0.442,11.503,20.479,128.98,1.0
561,0.020219,6.792999999999998,0.018012,1398902400000000000,29.969,0.006647,0.004858,2.887,0.047,0.099,1.118,0.458,11.25,21.002,135.23,0.0
562,0.027941000000000004,6.39,0.025957,1401580800000000000,28.192,0.039501,0.037053,2.765,0.047,0.099,1.052,0.458,10.583,19.756,127.03,0.0
563,-0.020523,5.979,-0.021819,1404172800000000000,26.381,-0.035223000000000004,-0.036411,2.485,0.047,0.099,0.984,0.458,9.903,18.708,120.48,1.0
564,0.040186,6.497999999999998,0.038183,1406851200000000000,26.631,0.033697000000000005,0.032156,1.178,0.023,0.098,1.033,0.4370000000000001,12.853,19.359,126.77,1.0
565,-0.025129,6.528,-0.026823000000000003,1409529600000000000,26.753,-0.044988,-0.046891,1.173,0.023,0.098,1.038,0.4370000000000001,12.912,19.447,127.41,0.0
566,0.021184,6.332999999999998,0.019935,1412121600000000000,25.955,0.014199000000000003,0.012956,1.112,0.023,0.098,1.007,0.4370000000000001,12.527,19.07,124.92,1.0
567,0.02115,6.601,0.018986000000000003,1414800000000000000,25.935,-0.002457,-0.004155,1.048,0.0,0.1,1.063,0.398,18.28,19.472,134.36,0.0
568,-0.003616,6.386,-0.005754,1417392000000000000,25.09,-0.00019,-0.003562,1.022,0.0,0.1,1.029,0.398,17.684,18.838,129.94,1.0
569,-0.027152,7.142,-0.028223,1420070400000000000,28.06,-0.019073,-0.020095,1.134,0.0,0.1,1.151,0.398,19.778,21.068,145.45,1.0
570,0.055948000000000005,12.263,0.053611,1422748800000000000,24.993,0.054123,0.052497,-21.973000000000006,0.036000000000000004,0.099,1.171,0.463,11.996,21.674,150.85001,0.0
571,-0.010439,12.121,-0.012255,1425168000000000000,24.705,-0.005111999999999999,-0.007204,-24.984,0.036000000000000004,0.099,1.157,0.463,11.857,21.563,150.08,0.0
572,0.008723,11.439,0.007573999999999998,1427846400000000000,23.315,0.015127000000000003,0.013988999999999998,-20.879,0.036000000000000004,0.099,1.092,0.463,11.19,20.595,143.33,0.0
573,0.010326,12.291,0.008167,1430438400000000000,23.541,0.003961999999999999,0.002313,-30.25,0.021,0.101,1.051,0.45,12.404000000000002,19.302,140.55,0.0
574,-0.019259,12.133,-0.021201,1433116800000000000,23.239,-0.013473,-0.015969,-29.862,0.021,0.101,1.038,0.45,12.245,19.055,138.67999,1.0
575,0.012095,12.390999999999998,0.010881,1435708800000000000,23.732,-0.027144,-0.028387,-31.035,0.021,0.101,1.06,0.45,12.505,19.804,144.17999,0.0
576,-0.059996,14.175999999999998,-0.062061,1438387200000000000,20.46,-0.047295,-0.049309,-2.64,0.042,0.099,0.935,0.467,9.525,17.804000000000006,130.62,1.0
577,-0.033738,14.205,-0.035673,1441065600000000000,20.502,-0.049922,-0.052219000000000015,-2.645,0.042,0.099,0.937,0.467,9.545,17.840999999999994,130.94,1.0
578,0.073963,15.837,0.07256599999999999,1443657600000000000,22.858,0.052873,0.051512,-3.213,0.042,0.099,1.045,0.467,10.642,20.173,148.08,0.0
579,0.002442,14.458,0.000176,1446336000000000000,21.902,0.007333,0.005435,-4.376,0.058,0.104,1.005,0.602,8.668,18.319000000000006,145.45,0.0
580,-0.013994,2.325,-0.015985,1170288000000000000,16.945999999999998,0.002111,0.000857,-1.873,0.01,0.153,0.855,0.214,10.094,10.018,43.78,1.0
581,0.012946,2.434,0.011471,1172707200000000000,17.741,0.0065450000000000005,0.004804999999999999,-1.962,0.01,0.153,0.895,0.214,10.568,10.494000000000002,45.84,0.0
582,0.039821,2.367,0.038455,1175385600000000000,17.257,0.027044,0.025768,-1.654,0.01,0.153,0.871,0.214,10.28,10.208,44.62,1.0
583,0.038932,2.361,0.036643,1177977600000000000,18.018,0.023123,0.021362,-1.6840000000000002,0.011,0.138,0.873,0.196,10.833,10.988,45.35,0.0
584,-0.014754,2.3,-0.016117,1180656000000000000,17.558,-0.007906,-0.009856,-1.5,0.011,0.138,0.851,0.196,10.557,10.707,44.16,0.0
585,-0.031758,2.254,-0.032762,1183248000000000000,17.206,-0.043537,-0.044642,-1.358,0.011,0.138,0.8340000000000001,0.196,10.345,10.528,43.48,0.0
586,0.011631,2.173,0.009678,1185926400000000000,15.815,-0.011712,-0.013287,-1.198,0.015,0.133,0.805,0.194,9.682,10.272,42.5,1.0
587,0.040849,2.195,0.039332,1188604800000000000,15.974,0.025364,0.023661,-1.24,0.015,0.133,0.813,0.194,9.78,10.376,43.05,1.0
588,0.025834,2.283,0.024693,1191196800000000000,16.609,0.017406,0.016144,-1.329,0.015,0.133,0.846,0.194,10.169,10.853,45.05,0.0
589,-0.049327,2.088,-0.051275,1193875200000000000,14.604,-0.07661699999999999,-0.07811799999999999,-1.042,0.024,0.128,0.769,0.18600000000000005,8.79,10.459,41.98,0.0
590,-0.0044280000000000005,1.962,-0.006515000000000001,1196467200000000000,13.727,-0.010989,-0.014282,-0.873,0.024,0.128,0.723,0.18600000000000005,8.262,9.83,39.29,0.0
591,-0.062147,1.924,-0.063252,1199145600000000000,13.455,-0.045066,-0.04616,-0.871,0.024,0.128,0.708,0.18600000000000005,8.097999999999999,9.636,38.64,0.0
592,-0.021664,1.749,-0.023605,1201824000000000000,11.291,-0.021401,-0.022916,-1.823,0.034,0.121,0.662,0.151,7.898,10.024,37.66,0.0
593,-0.010419,1.694,-0.012158,1204329600000000000,10.935,-0.025309,-0.027567,-1.655,0.034,0.121,0.6409999999999999,0.151,7.648,9.801,36.79,1.0
594,0.051106,1.845,0.049781,1207008000000000000,11.911,0.031907,0.03049,-1.87,0.034,0.121,0.698,0.151,8.331,10.678,40.08,1.0
595,0.038165,2.268,0.036232,1296518400000000000,21.618,0.037036,0.035725,0.6859999999999999,0.026,0.08199999999999999,0.809,0.125,10.58,18.58,37.16,1.0
596,0.003366,2.315,0.0017809999999999996,1298937600000000000,22.061,0.008605,0.006786,0.733,0.026,0.08199999999999999,0.825,0.125,10.797,18.875,37.73,1.0
597,0.028688,2.513,0.027573,1301616000000000000,23.955,0.019203,0.018109,0.782,0.026,0.08199999999999999,0.8959999999999999,0.125,11.724,20.495,40.97,0.0
598,0.041186,2.05,0.038914,1328054400000000000,21.931,0.036494,0.035003,2.307,0.016,0.101,0.662,0.142,10.24,12.938,33.51,1.0
599,0.023994,2.12,0.02211,1330560000000000000,22.671,0.017608000000000002,0.015303,3.0660000000000003,0.016,0.101,0.685,0.142,10.586,13.375,34.64,0.0
600,-0.006801000000000001,2.086,-0.008019,1333238400000000000,22.315,-0.009106,-0.010235,2.624,0.016,0.101,0.674,0.142,10.419,13.081,33.87,0.0
601,0.008331999999999999,2.157,0.006128,1359676800000000000,25.985,0.0035,0.00206,1.913,0.042,0.097,0.6729999999999999,0.064,9.375,17.921,31.72,1.0
602,0.035274,2.165,0.033509,1362096000000000000,26.083,0.031419,0.029529000000000007,1.921,0.042,0.097,0.675,0.064,9.41,17.989,31.83,1.0
603,0.014944999999999996,2.316,0.013768,1364774400000000000,27.899,0.002477,0.001376,2.092,0.042,0.097,0.722,0.064,10.066,19.158,33.9,1.0
604,0.019067,2.345,0.016509,1367366400000000000,26.875,0.023985,0.022131,1.63,0.047,0.101,0.738,0.067,9.115,18.527,34.44,0.0
605,-0.015039,2.189,-0.017055,1370044800000000000,25.089,-0.013012,-0.015631,1.521,0.047,0.101,0.6890000000000001,0.067,8.509,17.296,32.16,1.0
606,0.052680999999999985,2.386,0.051244000000000005,1372636800000000000,27.342,0.054898,0.05372,1.765,0.047,0.101,0.7509999999999999,0.067,9.273,18.839,35.05,1.0
607,-0.025714,2.262,-0.027891000000000003,1375315200000000000,28.772,-0.017278,-0.019029,0.7120000000000001,0.055,0.103,0.8009999999999999,0.158,6.615,19.894,37.38,1.0
608,0.037477,2.323,0.035682,1377993600000000000,29.541,0.051828,0.049754,0.731,0.055,0.103,0.8220000000000001,0.158,6.792000000000002,20.426,38.41,1.0
609,0.039852,2.393,0.038565,1380585600000000000,30.431,0.025762,0.024591,0.735,0.055,0.103,0.847,0.158,6.997000000000001,20.995,39.47,0.0
610,0.024947,2.278,0.022824,1383264000000000000,29.621,0.023398,0.02166,0.838,0.058,0.097,0.8370000000000001,0.163,6.634,19.628,39.05,1.0
611,0.026126,2.589,0.024071,1385856000000000000,33.671,0.025242,0.02201,0.953,0.058,0.097,0.951,0.163,7.541,22.312,44.38,1.0
612,-0.029957,2.654,-0.031063,1388534400000000000,34.512,-0.001282,-0.002254,0.977,0.058,0.097,0.975,0.163,7.73,22.869,45.5,1.0
613,0.046173,2.508,0.043937,1391212800000000000,25.618,0.044257,0.042687,0.7290000000000001,0.044,0.106,1.038,0.232,7.57,19.801,48.71,0.0
614,0.004469,2.489,0.002751,1393632000000000000,25.421,0.0010279999999999998,-0.0010949999999999998,0.728,0.044,0.106,1.03,0.232,7.512,19.752,48.59,1.0
615,0.001661,2.544,0.000496,1396310400000000000,25.989,-0.022319,-0.023436,0.764,0.044,0.106,1.053,0.232,7.68,20.285,49.89,1.0
616,0.020219,2.678,0.018012,1398902400000000000,30.03,0.006647,0.004858,0.643,0.039,0.107,1.098,0.253,7.893,21.016,52.11,0.0
617,0.027941000000000004,2.644,0.025957,1401580800000000000,29.65,0.039501,0.037053,0.675,0.039,0.107,1.084,0.253,7.792999999999998,20.75,51.44,0.0
618,-0.020523,2.603,-0.021819,1404172800000000000,29.182,-0.035223000000000004,-0.036411,0.6990000000000001,0.039,0.107,1.067,0.253,7.67,20.593000000000004,51.06,1.0
619,0.040186,2.73,0.038183,1406851200000000000,27.145,0.033697000000000005,0.032156,0.988,0.027000000000000003,0.109,1.112,0.17,11.408,19.981,53.54,0.0
620,-0.025129,2.673,-0.026823000000000003,1409529600000000000,26.582,-0.044988,-0.046891,0.988,0.027000000000000003,0.109,1.089,0.17,11.172,19.567,52.44,0.0
621,0.021184,2.486,0.019935,1412121600000000000,24.715,0.014199000000000003,0.012956,0.931,0.027000000000000003,0.109,1.013,0.17,10.387,18.433,49.37,0.0
622,0.02115,2.564,0.018986000000000003,1414800000000000000,21.931,-0.002457,-0.004155,0.848,0.028,0.122,0.986,0.175,9.595,16.725,48.67,0.0
623,-0.003616,2.403,-0.005754,1417392000000000000,20.553,-0.00019,-0.003562,0.794,0.028,0.122,0.924,0.175,8.992,15.674,45.58,0.0
624,-0.027152,2.379,-0.028223,1420070400000000000,20.35,-0.019073,-0.020095,0.77,0.028,0.122,0.915,0.175,8.902999999999997,15.519,45.15,1.0
625,0.055948000000000005,2.9930000000000003,0.053611,1422748800000000000,19.268,0.054123,0.052497,-2.668,0.039,0.133,0.98,0.177,8.767000000000001,16.468,49.24,0.0
626,-0.010439,2.902,-0.012255,1425168000000000000,18.683,-0.005111999999999999,-0.007204,-2.261,0.039,0.133,0.95,0.177,8.501,16.047,47.99,1.0
627,0.008723,3.085,0.007573999999999998,1427846400000000000,19.858,0.015127000000000003,0.013988999999999998,-2.909,0.039,0.133,1.01,0.177,9.036,17.057000000000002,50.99,1.0
628,0.010326,3.192,0.008167,1430438400000000000,20.464,0.003961999999999999,0.002313,-6.228,0.043,0.136,1.071,0.19,8.355,17.299,52.06,0.0
629,-0.019259,3.136,-0.021201,1433116800000000000,20.111,-0.013473,-0.015969,-8.161,0.043,0.136,1.052,0.19,8.211,17.0,51.15,0.0
630,0.012095,2.898,0.010881,1435708800000000000,18.579,-0.027144,-0.028387,-22.516,0.043,0.136,0.972,0.19,7.585,15.635,47.04,0.0
631,-0.059996,2.513,-0.062061,1438387200000000000,16.63,-0.047295,-0.049309,3.545,0.04,0.14,0.937,0.213,7.042999999999998,13.761,43.76,0.0
632,-0.033738,2.435,-0.035673,1441065600000000000,16.118,-0.049922,-0.052219000000000015,4.723,0.04,0.14,0.908,0.213,6.8260000000000005,13.333,42.43,1.0
633,0.073963,2.968,0.07256599999999999,1443657600000000000,19.645,0.052873,0.051512,6.5779999999999985,0.04,0.14,1.107,0.213,8.318999999999999,16.248,51.67,1.0
634,0.002442,2.893,0.000176,1446336000000000000,18.913,0.007333,0.005435,2.6180000000000003,0.044,0.14300000000000002,1.168,0.243,7.615,15.991,52.16,0.0
635,-0.001637,2.55,-0.003552000000000001,1138752000000000000,25.404,0.004836,0.003476,-27.261,0.055,0.262,3.763,0.103,13.104,15.406,26.15,0.0
636,0.019053,2.42,0.017585,1141171200000000000,24.104,0.036978,0.035232,-23.803,0.055,0.262,3.571,0.103,12.433,14.659,24.9,1.0
637,0.012965,2.46,0.011494,1143849600000000000,24.501,0.009791,0.008497,-25.04,0.055,0.262,3.63,0.103,12.638,14.9,25.32,0.0
638,-0.031045,2.173,-0.033025,1146441600000000000,23.312,-0.044331,-0.045982,-30.637,0.035,0.271,3.688,0.14800000000000002,11.17,13.918,23.65,0.0
639,-0.000386,2.155,-0.001881,1149120000000000000,23.125,-0.008479,-0.010474,-30.391,0.035,0.271,3.658,0.14800000000000002,11.081,13.806,23.46,1.0
640,-0.001884,2.387,-0.002927,1151712000000000000,25.607,-0.022698,-0.023752,-16.827,0.035,0.271,4.051,0.14800000000000002,12.271,15.288,25.99,1.0
641,0.025048,2.553,0.022975,1154390400000000000,26.334,0.025011,0.023562,-19.742,0.057,0.28600000000000003,4.249,0.134,11.923,15.931,27.56,1.0
642,0.019424,2.627,0.018105,1157068800000000000,27.099,0.009006,0.007432999999999999,-20.315,0.057,0.28600000000000003,4.372,0.134,12.269,16.393,28.37,0.0
643,0.037133,2.469,0.036087,1159660800000000000,25.465,0.046211,0.045186,-19.09,0.057,0.28600000000000003,4.1080000000000005,0.134,11.529000000000002,15.405,26.62,1.0
644,0.010854,2.382,0.009151,1164931200000000000,23.678,0.0148,0.012585,10.569,0.051,0.282,3.879,0.156,10.459,14.716,25.89,1.0
645,0.019401,2.4130000000000003,0.018466,1167609600000000000,23.989,0.022283,0.021357,8.031,0.051,0.282,3.93,0.156,10.597,14.909,26.22,0.0
646,-0.013994,2.271,-0.015985,1170288000000000000,21.804,0.002111,0.000857,2.416,0.057,0.244,3.734,0.142,10.229,14.857,24.95,1.0
647,0.012946,2.256,0.011471,1172707200000000000,21.657,0.0065450000000000005,0.004804999999999999,2.445,0.057,0.244,3.709,0.142,10.16,15.036,25.24,1.0
648,0.039821,2.363,0.038455,1175385600000000000,22.686,0.027044,0.025768,3.26,0.057,0.244,3.885,0.142,10.643,15.75,26.46,1.0
649,0.038932,2.42,0.036643,1177977600000000000,23.573,0.023123,0.021362,4.37,0.04,0.266,3.947,0.131,12.969,15.531,27.5,0.0
650,-0.014754,2.251,-0.016117,1180656000000000000,21.927,-0.007906,-0.009856,4.064,0.04,0.266,3.671,0.131,12.064,14.446,25.53,0.0
651,-0.031758,2.07,-0.032762,1183248000000000000,20.16,-0.043537,-0.044642,4.805,0.04,0.266,3.375,0.131,11.092,13.282,23.5,1.0
652,0.011631,2.276,0.009678,1185926400000000000,20.844,-0.011712,-0.013287,6.461,0.036000000000000004,0.242,3.572,0.119,12.843,14.612,24.79,0.0
653,0.040849,2.239,0.039332,1188604800000000000,20.5,0.025364,0.023661,6.354,0.036000000000000004,0.242,3.513,0.119,12.630999999999998,14.371,24.42,1.0
654,0.025834,2.255,0.024693,1191196800000000000,20.651,0.017406,0.016144,6.401,0.036000000000000004,0.242,3.539,0.119,12.724,14.476,24.61,0.0
655,-0.049327,2.191,-0.051275,1193875200000000000,19.828,-0.07661699999999999,-0.07811799999999999,6.1179999999999986,0.064,0.243,3.38,0.08900000000000001,11.54,13.577,23.76,0.0
656,-0.0044280000000000005,2.096,-0.006515000000000001,1196467200000000000,18.968,-0.010989,-0.014282,5.2029999999999985,0.064,0.243,3.233,0.08900000000000001,11.04,12.989,22.69,1.0
657,-0.062147,2.155,-0.063252,1199145600000000000,19.494,-0.045066,-0.04616,6.015,0.064,0.243,3.323,0.08900000000000001,11.345999999999998,13.349,23.34,0.0
658,0.010563,1.78,0.008574,1217548800000000000,15.49,0.013022999999999998,0.011122,1.846,0.068,0.245,2.65,0.122,7.687,10.058,19.08,0.0
659,-0.098007,1.7180000000000002,-0.099796,1220227200000000000,14.947,-0.120091,-0.122188,1.781,0.068,0.245,2.557,0.122,7.417999999999998,9.705,18.35,0.0
660,-0.184621,1.65,-0.186108,1222819200000000000,14.355,-0.205222,-0.206835,1.71,0.068,0.245,2.456,0.122,7.124,9.321,17.84,0.0
661,-0.084615,1.516,-0.087354,1225497600000000000,12.799,-0.13032,-0.132591,1.287,0.048,0.247,2.269,0.14300000000000002,6.91,8.383,16.43,1.0
662,0.022148,1.634,0.019081,1228089600000000000,13.796,0.042176,0.037024,1.388,0.048,0.247,2.446,0.14300000000000002,7.449,9.036,17.79,0.0
663,-0.077323,1.4680000000000002,-0.078717,1230768000000000000,12.393,-0.024042,-0.025384,1.142,0.048,0.247,2.197,0.14300000000000002,6.691,7.439,14.57,0.0
664,-0.100214,1.374,-0.103401,1233446400000000000,8.892000000000003,-0.107667,-0.109769,-0.8079999999999999,0.09,0.28300000000000003,1.7180000000000002,0.121,4.553,5.807,12.29,1.0
665,0.08669,1.52,0.083432,1235865600000000000,9.838,0.107474,0.104391,-0.7490000000000001,0.09,0.28300000000000003,1.9,0.121,5.037,6.425,13.62,0.0
666,0.109359,1.491,0.107522,1238544000000000000,9.65,0.192762,0.190929,-0.578,0.09,0.28300000000000003,1.864,0.121,4.941,6.3020000000000005,13.38,1.0
667,-0.006226,1.3969999999999998,-0.008893,1320105600000000000,18.136,-0.020645,-0.02248,7.2189999999999985,0.059,0.243,2.321,0.092,7.265,14.757,20.04,1.0
668,0.003702,1.507,0.001454,1322697600000000000,19.555,-0.003561,-0.00702,7.782999999999999,0.059,0.243,2.502,0.092,7.832999999999998,15.912,21.64,0.0
669,0.054076,1.49,0.052929,1325376000000000000,19.338,0.085342,0.08443200000000001,7.697,0.059,0.243,2.475,0.092,7.746,15.735,21.43,0.0
670,0.006193,1.828,0.0029530000000000003,1351728000000000000,22.246,0.00279,0.00014199999999999998,-3.499,0.043,0.256,3.237,0.086,10.798,14.805,25.0,1.0
671,0.012531,1.832,0.00898,1354320000000000000,22.298,0.021872,0.016406,-3.273,0.043,0.256,3.245,0.086,10.824000000000002,14.84,25.09,1.0
672,0.054094,1.993,0.052887,1356998400000000000,24.255,0.06350900000000001,0.06268,-3.56,0.043,0.256,3.529,0.086,11.774,16.142,27.29,1.0
673,0.008331999999999999,1.914,0.006128,1359676800000000000,22.827,0.0035,0.00206,5.2860000000000005,0.04,0.252,3.3360000000000003,0.093,11.538,16.895,27.39,1.0
674,0.035274,2.017,0.033509,1362096000000000000,24.058000000000003,0.031419,0.029529000000000007,5.573,0.04,0.252,3.516,0.093,12.16,17.815,28.84,1.0
675,0.014944999999999996,2.032,0.013768,1364774400000000000,24.233,0.002477,0.001376,5.614,0.04,0.252,3.5410000000000004,0.093,12.249,17.944000000000006,29.05,0.0
676,0.019067,1.846,0.016509,1367366400000000000,22.884,0.023985,0.022131,21.924,0.035,0.252,3.629,0.099,11.691,18.033,27.24,1.0
677,-0.015039,1.898,-0.017055,1370044800000000000,23.539,-0.013012,-0.015631,22.552,0.035,0.252,3.733,0.099,12.026,18.55,28.05,1.0
