,pretret_earnat,divyield,roe,pcf,pe_op_dil,CAPEI,PEG_1yrforward,ptb,BID,accrual,ps,pe_op_basic,cash_lt,PEG_1yrforward,ASKHI,ptb,PEG_ltgforward,NEXT_DAY_PREDICTION
1257,0.251,0.0307,0.191,7.262,13.306,13.068,-1.839,2.486,31.27,0.095,2.654,12.868,0.399,-1.839,34.12,2.486,1.504,1.0
1258,0.251,0.0295,0.191,7.563,13.851,13.609000000000002,-2.325,2.589,32.55,0.095,2.764,13.395,0.399,-2.325,33.02,2.589,1.7080000000000002,1.0
1259,0.255,0.0279,0.192,7.664,14.418,14.71,-2.249,2.8,34.5,0.105,2.925,14.008,0.452,-2.249,34.46,2.8,1.77,0.0
1260,0.255,0.0316,0.192,6.777,12.726,13.008,-1.861,2.476,30.41,0.105,2.587,12.364,0.452,-1.861,33.905,2.476,1.5619999999999998,0.0
1261,0.255,0.0332,0.192,6.452000000000001,12.113,12.384,-1.771,2.357,28.96,0.105,2.463,11.768,0.452,-1.771,30.555,2.357,1.487,0.0
1262,0.245,0.0336,0.194,7.023,11.842,12.088,-1.862,2.226,28.54,0.084,2.456,11.416,0.429,-1.862,29.64,2.226,1.466,1.0
1263,0.245,0.0319,0.194,7.379,12.505999999999998,12.702,-1.844,2.339,30.12,0.084,2.58,12.056,0.429,-1.844,30.14,2.339,1.548,1.0
1264,0.245,0.0284,0.194,8.271,14.05,14.236,-3.314,2.622,33.86,0.084,2.892,13.544,0.429,-3.314,34.9,2.622,1.739,1.0
1265,0.242,0.0276,0.192,8.475,14.548,14.56,-4.309,2.753,34.79,0.086,2.975,14.077,0.445,-4.309,34.77,2.753,1.809,0.0
1266,0.174,0.0629,0.101,3.006,11.385,14.088,-28.4,1.412,29.29,0.103,0.83,11.385,0.037000000000000005,-28.4,31.04,1.412,3.4160000000000004,1.0
1267,0.174,0.0599,0.101,3.157,11.957,14.796,-27.53,1.483,30.7,0.103,0.872,11.957,0.037000000000000005,-27.53,31.36,1.483,3.588,1.0
1268,0.174,0.0574,0.101,3.295,12.479,15.442,-36.043,1.548,32.04,0.103,0.91,12.479,0.037000000000000005,-36.043,32.31,1.548,3.167,0.0
1269,0.17600000000000002,0.0593,0.097,3.072,12.269,14.605,-25.654,1.46,31.05,0.107,0.857,12.269,0.033,-25.654,32.03,1.46,2.917,0.0
1270,0.17600000000000002,0.0608,0.097,2.9960000000000004,11.964,14.243,-18.133,1.423,30.23,0.107,0.836,11.964,0.033,-18.133,31.35,1.423,2.844,0.0
1271,0.17600000000000002,0.0642,0.097,2.928,11.696,13.923,-4.432,1.391,29.6,0.107,0.8170000000000001,11.696,0.033,-4.432,30.17,1.391,2.884,1.0
1272,0.177,0.0604,0.092,2.915,12.737,14.53,-5.149,1.445,31.47,0.116,0.848,12.737,0.032,-5.149,32.03,1.445,3.763,1.0
1273,0.177,0.0573,0.092,3.069,13.413,15.300999999999998,-4.82,1.5219999999999998,33.14,0.116,0.893,13.413,0.032,-4.82,33.73,1.5219999999999998,3.737,0.0
1274,0.177,0.0646,0.092,2.721,11.911,13.566,-3.21,1.349,29.4,0.116,0.792,11.911,0.032,-3.21,33.34,1.349,3.393,0.0
1275,0.237,0.0446,0.183,5.0760000000000005,11.329,46.967,0.512,2.92,47.57,0.109,1.634,11.302,0.303,0.512,48.12,2.92,1.3130000000000002,0.0
1276,0.237,0.0446,0.183,5.073,11.326,46.944,0.512,2.919,47.56,0.109,1.634,11.299,0.303,0.512,47.9,2.919,2.05,0.0
1277,0.237,0.0454,0.183,4.985,11.126,46.128,0.488,2.8680000000000003,46.72,0.109,1.605,11.1,0.303,0.488,48.21,2.8680000000000003,2.014,1.0
1278,0.241,0.0424,0.219,5.384,11.459,53.063,0.453,3.81,49.97,0.102,1.6969999999999998,11.432,0.166,0.453,49.96,3.81,1.693,0.0
1279,0.241,0.0433,0.219,5.273,11.222,51.969,0.444,3.731,48.9,0.102,1.662,11.197,0.166,0.444,50.05,3.731,1.8,1.0
1280,0.241,0.042,0.219,5.439,11.564,53.605,0.471,3.848,50.42,0.102,1.714,11.538,0.166,0.471,51.97,3.848,1.819,0.0
1281,0.25,0.0426,0.255,5.662000000000001,10.807,47.254,0.425,3.628,49.8,0.086,1.67,10.76,0.155,0.425,50.21,3.628,1.668,1.0
1282,0.25,0.0424,0.255,5.681,10.844,47.415,0.426,3.64,49.99,0.086,1.676,10.797,0.155,0.426,50.35,3.64,1.653,1.0
1283,0.25,0.0438,0.255,5.7170000000000005,10.9,47.713,0.435,3.663,50.22,0.086,1.686,10.853,0.155,0.435,50.25,3.663,1.661,1.0
1284,0.247,0.0435,0.28300000000000003,6.25,10.718,42.50100000000001,0.476,3.5660000000000003,50.61,0.068,1.68,10.696,0.09,0.476,51.5,3.5660000000000003,1.334,0.0
1285,0.247,0.047,0.28300000000000003,5.78,9.911,39.3,0.478,3.298,46.76,0.068,1.554,9.89,0.09,0.478,50.03,3.298,1.172,0.0
1286,0.247,0.0481,0.28300000000000003,5.647,9.684,38.401,0.475,3.222,45.72,0.068,1.518,9.664,0.09,0.475,48.25,3.222,1.146,1.0
1287,0.14,0.044500000000000005,0.159,6.707999999999998,21.5,38.12300000000001,2.282,3.814,49.46,0.083,1.617,21.5,0.051,2.282,49.81,3.814,2.593,0.0
1288,0.14,0.0452,0.159,6.597,21.143,37.491,2.172,3.751,48.63,0.083,1.59,21.143,0.051,2.172,49.64,3.751,2.55,1.0
1289,0.14,0.0436,0.159,6.716,21.93,38.167,2.0540000000000003,3.818,50.45,0.083,1.619,21.93,0.051,2.0540000000000003,50.55,3.818,2.452,0.0
1290,0.17800000000000002,0.044500000000000005,0.177,5.99,19.697,35.939,1.42,3.903,49.45,0.104,1.5719999999999998,19.542,0.035,1.42,50.52,3.903,3.509,0.0
1291,0.17800000000000002,0.0472,0.177,5.647,18.57,33.882,1.339,3.679,46.62,0.104,1.482,18.423,0.035,1.339,49.22,3.679,3.3080000000000003,1.0
1292,0.17800000000000002,0.047,0.177,5.651,18.641,33.906,1.317,3.682,46.8,0.104,1.483,18.494,0.035,1.317,48.1,3.682,3.437,0.0
1293,0.182,0.0478,0.179,5.386,18.114,30.577,1.084,3.4410000000000003,46.0,0.107,1.45,18.114,0.031,1.084,47.85,3.4410000000000003,2.983,0.0
1294,0.182,0.0506,0.179,5.093,17.13,28.916,1.025,3.254,43.48,0.107,1.371,17.13,0.031,1.025,46.37,3.254,2.821,1.0
1295,0.182,0.0482,0.179,5.492000000000001,18.457,31.18,1.086,3.509,46.87,0.107,1.479,18.457,0.031,1.086,46.88,3.509,3.039,0.0
1296,0.191,0.0497,0.188,5.151,17.215999999999998,27.735,0.978,3.3,45.5,0.109,1.416,17.215999999999998,0.026,0.978,46.78,3.3,2.389,1.0
1297,0.235,0.0095,0.219,12.837,16.149,22.674,0.901,3.332,42.17,0.033,1.136,16.027,0.128,0.901,42.45,3.332,1.295,1.0
1298,0.245,0.0142,0.219,13.816,15.382,20.499,1.209,3.207,42.24,0.015,1.099,15.326,0.046,1.209,43.81,3.207,1.167,0.0
1299,0.245,0.015,0.219,13.042,14.52,19.351,1.141,3.028,39.95,0.015,1.037,14.467,0.046,1.141,42.65,3.028,1.101,0.0
1300,0.245,0.015700000000000002,0.219,12.451,13.862,18.473,1.03,2.89,38.09,0.015,0.99,13.812,0.046,1.03,41.36,2.89,1.051,0.0
1301,0.24,0.0168,0.225,10.57,12.782,17.277,0.915,2.555,35.82,0.022,0.903,12.691,0.09,0.915,38.55,2.555,0.96,0.0
1302,0.24,0.0173,0.225,10.251,12.396,16.756,0.963,2.478,34.71,0.022,0.8759999999999999,12.309,0.09,0.963,35.77,2.478,0.93,0.0
1303,0.24,0.0175,0.225,10.127,12.246,16.553,1.234,2.448,34.3,0.022,0.865,12.16,0.09,1.234,34.77,2.448,0.936,1.0
1304,0.233,0.0165,0.215,11.091,12.862,16.846,1.36,2.642,36.23,0.018000000000000002,0.911,12.682,0.063,1.36,37.22,2.642,0.994,1.0
1305,0.233,0.0161,0.215,11.415,13.238,17.338,1.456,2.719,37.32,0.018000000000000002,0.937,13.052,0.063,1.456,37.92,2.719,1.017,1.0
1306,0.233,0.0237,0.215,11.611,13.465,17.636,3.085,2.766,37.98,0.018000000000000002,0.953,13.276,0.063,3.085,38.41,2.766,1.072,1.0
1307,0.221,0.022400000000000003,0.204,13.130999999999998,14.498,17.858,3.334,2.833,40.13,0.011,1.011,14.446,0.051,3.334,40.16,2.833,1.166,1.0
1308,0.221,0.0221,0.204,13.32,14.708,18.116,3.383,2.874,40.7,0.011,1.025,14.655,0.051,3.383,41.07,2.874,1.189,0.0
1309,0.221,0.0227,0.204,12.944,14.292,17.605,3.287,2.793,39.58,0.011,0.996,14.241,0.051,3.287,41.76,2.793,1.122,0.0
1310,0.228,0.0245,0.212,9.445,13.028,14.727,-2.662,2.736,36.73,0.039,0.797,12.937,0.023,-2.662,39.45,2.736,1.047,1.0
1311,0.228,0.0238,0.212,9.736,13.429,15.18,-2.5610000000000004,2.82,37.92,0.039,0.821,13.335,0.023,-2.5610000000000004,39.5,2.82,1.079,1.0
1312,0.228,0.0232,0.212,9.993,13.784,15.58,-1.7919999999999998,2.895,38.84,0.039,0.843,13.687,0.023,-1.7919999999999998,39.18,2.895,1.155,1.0
1313,0.184,0.0229,0.171,12.706,16.396,16.257,-1.88,2.895,39.24,0.024,0.994,16.328,0.037000000000000005,-1.88,40.03,2.895,1.3769999999999998,0.0
1314,0.184,0.0242,0.171,12.002,15.488,15.357,-1.083,2.735,37.08,0.024,0.938,15.423,0.037000000000000005,-1.083,40.94,2.735,1.255,1.0
1315,0.184,0.0235,0.171,12.37,15.963,15.828,-0.994,2.819,38.29,0.024,0.967,15.896,0.037000000000000005,-0.994,38.31,2.819,1.293,0.0
1316,0.173,0.0277,0.168,7.9289999999999985,13.983,11.341,-0.86,1.962,32.45,0.042,0.705,13.923,0.056,-0.86,36.51,1.962,1.128,0.0
1317,0.173,0.0286,0.168,7.702000000000001,13.582,11.015999999999998,-0.8540000000000001,1.906,31.44,0.042,0.685,13.524,0.056,-0.8540000000000001,34.22,1.906,1.095,0.0
1318,0.173,0.0315,0.168,6.971,12.31,9.97,-0.6970000000000001,1.725,28.6,0.042,0.62,12.258,0.056,-0.6970000000000001,30.69,1.725,1.005,0.0
1319,0.16,0.0334,0.159,6.869,11.868,9.338,-0.672,2.512,26.9,0.043,0.59,11.868,0.054000000000000006,-0.672,29.59,2.512,0.969,1.0
1320,0.16,0.0294,0.159,7.812,13.498,10.621,-0.7490000000000001,2.857,30.62,0.043,0.6709999999999999,13.498,0.054000000000000006,-0.7490000000000001,30.64,2.857,1.102,0.0
1321,0.16,0.0339,0.159,6.769,11.696,9.203,-0.625,2.475,26.59,0.043,0.581,11.696,0.054000000000000006,-0.625,30.45,2.475,1.042,1.0
1322,0.16899999999999998,0.0322,0.188,8.242,12.161,9.398,-0.5710000000000001,2.565,27.93,0.031,0.61,12.108,0.017,-0.5710000000000001,29.26,2.565,1.167,1.0
1323,0.16899999999999998,0.0313,0.188,8.499,12.522,9.69,-0.5760000000000001,2.645,28.79,0.031,0.629,12.468,0.017,-0.5760000000000001,29.78,2.645,1.2009999999999998,0.0
1324,0.16899999999999998,0.0329,0.188,8.074,11.896,9.206,-0.536,2.513,27.36,0.031,0.598,11.844,0.017,-0.536,30.12,2.513,1.106,0.0
1325,0.15,0.027000000000000003,0.172,13.111,18.256,16.477999999999998,1.386,3.137,37.06,0.031,0.884,18.078,0.026,1.386,37.7,3.137,1.388,1.0
1326,0.15,0.0269,0.172,12.948,18.3,16.273,1.34,3.0980000000000003,37.14,0.031,0.873,18.122,0.026,1.34,38.17,3.0980000000000003,1.4280000000000002,0.0
1327,0.15,0.0276,0.172,12.645,17.872,15.892,1.3090000000000002,3.026,36.26,0.031,0.853,17.698,0.026,1.3090000000000002,37.46,3.026,1.379,0.0
1328,0.147,0.0276,0.17600000000000002,12.418,17.33,15.908,1.256,3.128,36.19,0.029,0.8490000000000001,17.248,0.067,1.256,36.22,3.128,1.3219999999999998,0.0
1329,0.147,0.0286,0.17600000000000002,11.976,16.713,15.342,1.212,3.017,34.94,0.029,0.818,16.633,0.067,1.212,37.05,3.017,1.275,0.0
1330,0.147,0.03,0.17600000000000002,11.445,15.970999999999998,14.661,1.013,2.883,33.34,0.029,0.782,15.895,0.067,1.013,34.37,2.883,1.182,0.0
1331,0.154,0.0304,0.188,9.007,14.74,14.652,0.935,2.785,32.85,0.05,0.748,14.674,0.068,0.935,34.81,2.785,1.091,1.0
1332,0.154,0.0279,0.188,9.809,16.054000000000002,15.958,1.018,3.033,35.77,0.05,0.8140000000000001,15.982,0.068,1.018,37.22,3.033,1.188,1.0
1333,0.154,0.0296,0.188,10.59,17.587,17.229,1.02,3.275,39.19,0.05,0.879,17.509,0.068,1.02,39.22,3.275,1.267,1.0
1334,0.159,0.0276,0.196,10.303,18.043,19.013,1.046,3.607,42.02,0.062,0.932,17.965999999999994,0.076,1.046,42.22,3.607,1.272,1.0
1335,0.159,0.0261,0.196,10.879,19.052,20.076,1.074,3.808,44.39,0.062,0.985,18.97,0.076,1.074,45.41,3.808,1.3430000000000002,1.0
1336,0.159,0.0244,0.196,11.659,20.416,21.514,1.151,4.081,47.57,0.062,1.055,20.329,0.076,1.151,47.57,4.081,1.423,1.0
1337,0.172,0.0231,0.208,11.522,20.368,23.417,1.29,4.202,50.27,0.069,1.089,20.205,0.08800000000000001,1.29,50.31,4.202,1.398,1.0
1338,0.172,0.022400000000000003,0.208,11.874,20.968000000000004,24.132,1.263,4.33,51.78,0.069,1.122,20.799,0.08800000000000001,1.263,52.03,4.33,1.432,0.0
1339,0.172,0.0235,0.208,11.355,19.976,23.077,1.096,4.141,49.39,0.069,1.073,19.815,0.08800000000000001,1.096,52.71,4.141,1.359,1.0
1340,0.173,0.0219,0.225,11.515999999999998,20.303,24.552,1.102,4.433,52.98,0.07,1.136,20.072,0.104,1.102,52.99,4.433,1.339,0.0
1341,0.173,0.0222,0.225,11.34,19.992,24.176,1.085,4.365,52.18,0.07,1.119,19.765,0.104,1.085,53.71,4.365,1.319,1.0
1342,0.173,0.0204,0.225,12.146,21.743,25.895,1.106,4.675,56.75,0.07,1.198,21.496,0.104,1.106,56.96,4.675,1.436,1.0
1343,0.179,0.0192,0.234,14.164,21.953000000000007,27.7,1.095,5.075,60.35,0.051,1.269,21.638,0.106,1.095,60.37,5.075,1.444,1.0
1344,0.179,0.0189,0.234,14.401,22.32,28.164,1.113,5.16,61.38,0.051,1.29,22.0,0.106,1.113,63.2,5.16,1.4680000000000002,1.0
1345,0.179,0.0178,0.234,15.143,23.662,29.614,1.032,5.426,65.08,0.051,1.357,23.323,0.106,1.032,65.07,5.426,1.4680000000000002,0.0
1346,0.185,0.0188,0.237,14.577,21.855,28.188,0.95,5.107,61.85,0.049,1.275,21.626,0.11,0.95,64.98,5.107,1.349,1.0
1347,0.185,0.0173,0.237,15.772,23.647,30.499,1.028,5.525,66.92,0.049,1.38,23.399,0.11,1.028,67.82,5.525,1.459,1.0
1348,0.185,0.0169,0.237,16.144000000000002,24.205,31.219,1.053,5.6560000000000015,68.5,0.049,1.412,23.951,0.11,1.053,68.5,5.6560000000000015,1.479,1.0
1349,0.201,0.022400000000000003,0.25,14.862,23.183000000000003,31.058000000000003,1.759,5.728,69.78,0.06,1.3869999999999998,22.954,0.107,1.759,71.37,5.728,1.639,1.0
1350,0.201,0.0213,0.25,15.587,24.369,32.573,1.763,6.007999999999999,73.34,0.06,1.454,24.128,0.107,1.763,74.0,6.007999999999999,1.65,1.0
1351,0.201,0.0198,0.25,16.474,26.133000000000006,34.428000000000004,1.847,6.35,78.68,0.06,1.537,25.875,0.107,1.847,79.82,6.35,1.764,0.0
1352,0.204,0.0201,0.261,15.757,24.285,33.758,1.466,6.792000000000002,77.07,0.058,1.4880000000000002,23.985,0.123,1.466,79.08,6.792000000000002,1.683,1.0
1353,0.204,0.0197,0.261,16.074,24.774,34.438,1.467,6.928,79.08,0.058,1.518,24.467,0.123,1.467,80.54,6.928,1.632,0.0
1354,0.204,0.0209,0.261,14.857,23.351,31.83,1.358,6.404,74.48,0.058,1.403,23.062,0.123,1.358,80.23,6.404,1.536,1.0
1355,0.214,0.0206,0.282,14.619000000000002,22.178,31.614,1.179,6.891,75.85,0.058,1.393,21.986,0.126,1.179,78.51,6.891,1.405,1.0
1356,0.214,0.02,0.282,15.013,22.775,32.465,1.211,7.0760000000000005,77.88,0.058,1.43,22.577,0.126,1.211,77.89,7.0760000000000005,1.462,1.0
1357,0.214,0.0193,0.282,15.285,23.588,33.055,1.233,7.205,80.64,0.058,1.456,23.383000000000006,0.126,1.233,80.67,7.205,1.421,1.0
1358,0.225,0.0189,0.314,15.313,22.254,32.597,1.061,7.956,82.33,0.051,1.461,22.075,0.141,1.061,82.34,7.956,1.247,0.0
1359,0.225,0.0203,0.314,14.292,20.77,30.424,0.991,7.426,76.81,0.051,1.364,20.603,0.141,0.991,82.02,7.426,1.203,1.0
1360,0.225,0.019,0.314,15.255999999999998,22.17,32.475,1.074,7.926,82.03,0.051,1.456,21.992,0.141,1.074,82.03,7.926,1.265,0.0
1361,0.235,0.0238,0.34600000000000003,14.33,21.045,27.657,1.164,8.385,79.13,0.055,1.3869999999999998,20.934,0.069,1.164,82.91,8.385,1.281,1.0
1362,0.235,0.0236,0.34600000000000003,14.26,21.146,27.523000000000003,1.187,8.344,79.51,0.055,1.38,21.034,0.069,1.187,80.17,8.344,1.234,1.0
1363,0.235,0.0234,0.34600000000000003,14.384,21.338,27.763,1.216,8.417,80.22,0.055,1.392,21.225,0.069,1.216,80.23,8.417,1.295,1.0
1364,0.228,0.0232,0.369,14.765,20.866,28.653,1.195,8.757,80.95,0.046,1.395,20.759,0.111,1.195,81.13,8.757,1.269,0.0
1365,0.228,0.0233,0.369,14.745,20.838,28.614,1.193,8.745,80.85,0.046,1.393,20.731,0.111,1.193,82.05,8.745,1.268,1.0
1366,0.228,0.0201,0.369,16.781,24.098000000000006,32.567,1.38,9.953,93.49,0.046,1.585,23.974,0.111,1.38,93.5,9.953,1.466,0.0
1367,0.241,0.0205,0.414,15.067,22.159,30.604,1.113,10.302,91.76,0.056,1.531,22.053,0.112,1.113,93.02,10.302,1.319,1.0
1368,0.241,0.0193,0.414,16.016,23.556,32.532,1.183,10.952,97.49,0.056,1.6269999999999998,23.442,0.112,1.183,97.52,10.952,1.402,1.0
1369,0.241,0.0189,0.414,15.984000000000002,24.01,32.467,1.222,10.93,99.42,0.056,1.624,23.894,0.112,1.222,99.4,10.93,1.442,1.0
1370,0.247,0.0179,0.458,17.524,24.355,32.798,1.232,13.023,104.94,0.045,1.693,24.242,0.08900000000000001,1.232,104.97,13.023,1.506,0.0
1371,0.247,0.018000000000000002,0.458,17.432000000000002,24.227,32.626,1.225,12.955,104.48,0.045,1.6840000000000002,24.115,0.08900000000000001,1.225,107.62,12.955,1.4980000000000002,1.0
1372,0.247,0.016399999999999998,0.458,19.156,26.624,35.853,1.346,14.237,114.82,0.045,1.851,26.501,0.08900000000000001,1.346,116.75,14.237,1.646,0.0
1373,0.274,0.0208,0.552,18.021,24.806,31.622,1.726,14.907,113.61,0.047,1.786,24.644,0.056,1.726,117.49,14.907,1.661,0.0
1374,0.274,0.0221,0.552,16.852999999999998,23.358,29.57,1.625,13.94,106.98,0.047,1.67,23.206,0.056,1.625,115.59,13.94,1.564,1.0
1375,0.274,0.0212,0.552,17.56,24.328000000000007,30.812,1.6669999999999998,14.525,111.38,0.047,1.74,24.169,0.056,1.6669999999999998,114.33,14.525,1.629,0.0
1376,0.271,0.0212,0.579,15.902,22.913,31.452,1.496,14.724,111.08,0.06,1.711,22.773000000000003,0.086,1.496,113.18,14.724,1.67,1.0
1377,0.271,0.0202,0.579,16.746,24.13,33.122,1.5759999999999998,15.505999999999998,117.06,0.06,1.802,23.982,0.086,1.5759999999999998,117.03,15.505999999999998,1.774,0.0
1378,0.271,0.0203,0.579,16.474,24.012,32.583,1.503,15.254,116.47,0.06,1.7719999999999998,23.865,0.086,1.503,122.8,15.254,1.658,0.0
1379,0.278,0.0204,0.635,16.68,22.869,31.02,1.41,16.125,115.39,0.051,1.737,22.779,0.08900000000000001,1.41,117.91,16.125,1.577,1.0
1380,0.278,0.0191,0.635,17.857,24.483,33.209,1.509,17.262999999999998,123.64,0.051,1.859,24.387,0.08900000000000001,1.509,125.01,17.262999999999998,1.6880000000000002,1.0
1381,0.278,0.0176,0.635,19.092,26.511,35.505,1.591,18.456,133.96001,0.051,1.988,26.406,0.08900000000000001,1.591,134.74001,18.456,1.81,0.0
1382,0.16,0.014,0.174,9.051,13.295,13.49,-10.539,2.077,17.15,0.036000000000000004,2.238,12.992,1.099,-10.539,18.56,2.077,1.246,1.0
1383,0.16,0.0137,0.174,9.201,13.581,13.714,-10.765999999999998,2.112,17.55,0.036000000000000004,2.275,13.273,1.099,-10.765999999999998,18.07,2.112,1.2919999999999998,0.0
1384,0.16,0.0143,0.174,8.821,13.023,13.149,-20.647,2.025,16.8,0.036000000000000004,2.181,12.727,1.099,-20.647,17.79,2.025,1.288,0.0
1385,0.16399999999999998,0.0113,0.149,10.137,14.79,15.82,1.275,2.313,21.15,0.049,2.54,14.688,1.135,1.275,21.15,2.313,1.93,0.0
1386,0.16399999999999998,0.0159,0.149,9.655,14.094,15.067,1.159,2.2030000000000003,20.14,0.049,2.419,13.997,1.135,1.159,21.19,2.2030000000000003,1.85,0.0
1387,0.16399999999999998,0.0196,0.149,7.785,11.42,12.148,0.984,1.776,16.32,0.049,1.951,11.34,1.135,0.984,19.98,1.776,1.465,1.0
1388,0.166,0.0186,0.154,8.193,11.523,12.737,0.981,1.791,17.16,0.044,2.019,11.447,1.155,0.981,17.51,1.791,1.46,0.0
1389,0.166,0.0201,0.154,7.526,10.705,11.702,0.87,1.645,15.95,0.044,1.854,10.633,1.155,0.87,17.15,1.645,1.3869999999999998,1.0
1390,0.166,0.0168,0.154,9.003,12.805,13.998,3.268,1.968,19.08,0.044,2.218,12.72,1.155,3.268,19.36,1.968,1.747,1.0
1391,0.16399999999999998,0.0168,0.163,8.791,12.48,13.844,2.371,1.965,19.09,0.039,2.193,12.399,1.204,2.371,19.725,1.965,1.633,0.0
1392,0.16399999999999998,0.0327,0.163,7.923999999999999,11.206,12.479,2.129,1.771,17.13,0.039,1.977,11.133,1.204,2.129,19.04,1.771,1.466,1.0
1393,0.16399999999999998,0.0296,0.163,8.737,12.359000000000002,13.759,2.134,1.953,18.9,0.039,2.18,12.279000000000002,1.204,2.134,19.055,1.953,1.511,1.0
1394,0.16899999999999998,0.0285,0.168,8.976,12.515999999999998,14.334,2.132,1.98,19.65,0.036000000000000004,2.235,12.281,1.179,2.132,20.3814,1.98,1.509,1.0
1395,0.16899999999999998,0.0272,0.168,9.42,13.102,15.045,2.232,2.0780000000000003,20.57,0.036000000000000004,2.346,12.856,1.179,2.232,21.15,2.0780000000000003,1.58,1.0
1396,0.16899999999999998,0.0269,0.168,9.567,13.283,15.279000000000002,1.915,2.111,20.85,0.036000000000000004,2.382,13.034,1.179,1.915,21.46,2.111,1.602,1.0
1397,0.17,0.0268,0.182,9.385,12.898,15.178,1.587,2.007,20.89,0.028,2.358,12.819,1.171,1.587,21.925,2.007,1.43,1.0
1398,0.17,0.0325,0.182,9.367,12.914,15.148,1.589,2.003,20.92,0.028,2.353,12.834,1.171,1.589,21.685,2.003,1.454,1.0
1399,0.17,0.0282,0.182,10.857,14.886,17.558,1.602,2.322,24.09,0.028,2.727,14.794,1.171,1.602,24.37,2.322,1.664,1.0
1400,0.172,0.0279,0.183,10.841,14.485,17.52,1.6669999999999998,2.29,24.31,0.025,2.716,14.399,1.161,1.6669999999999998,24.82,2.29,1.6230000000000002,1.0
1401,0.172,0.0266,0.183,11.496,15.232,18.577,1.644,2.428,25.56,0.025,2.88,15.142,1.161,1.644,25.94,2.428,1.58,0.0
1402,0.172,0.0292,0.183,10.472,13.875,16.922,2.907,2.212,23.3,0.025,2.624,13.793,1.161,2.907,26.377,2.212,1.423,1.0
1403,0.172,0.029,0.18,9.743,13.389,16.351,2.827,2.111,23.43,0.03,2.585,13.238,1.203,2.827,24.795,2.111,1.384,0.0
1404,0.172,0.0301,0.18,9.362,12.890999999999998,15.712,3.063,2.028,22.51,0.03,2.484,12.746,1.203,3.063,23.34,2.028,1.3330000000000002,0.0
1405,0.172,0.032,0.18,8.812000000000003,12.143,14.788,-5.769,1.909,21.24,0.03,2.337,12.005999999999998,1.203,-5.769,23.995,1.909,1.3630000000000002,1.0
1406,0.182,0.0303,0.17600000000000002,9.17,12.672,15.755,-6.1560000000000015,2.036,22.44,0.033,2.457,12.461,1.167,-6.1560000000000015,22.43,2.036,1.455,0.0
1407,0.182,0.031,0.17600000000000002,8.697000000000001,12.379,14.942,-6.013,1.931,21.9,0.033,2.33,12.172,1.167,-6.013,22.84,1.931,1.421,0.0
1408,0.182,0.0312,0.17600000000000002,8.587,12.316,14.753,-7.978,1.907,21.79,0.033,2.3,12.111,1.167,-7.978,22.85,1.907,1.414,1.0
1409,0.163,0.0303,0.142,9.163,13.922,15.102,-9.929,2.059,22.41,0.045,2.412,13.668,1.161,-9.929,22.415,2.059,1.803,1.0
1410,0.163,0.0329,0.142,9.382,14.354,15.463,-10.237,2.109,23.1,0.045,2.47,14.091,1.161,-10.237,23.52,2.109,1.859,1.0
1411,0.163,0.0309,0.142,10.008,15.292,16.495,16.359,2.249,24.62,0.045,2.634,15.012,1.161,16.359,24.82,2.249,2.104,1.0
1412,0.157,0.0306,0.136,10.019,15.728,16.562,16.958,2.282,24.85,0.048,2.697,15.531,1.14,16.958,25.04,2.282,2.181,1.0
1413,0.157,0.0301,0.136,10.141,15.968,16.764,17.218,2.31,25.23,0.048,2.73,15.769,1.14,17.218,25.98,2.31,2.214,0.0
1414,0.157,0.0304,0.136,10.045,15.816,16.605,3.478,2.2880000000000003,24.98,0.048,2.704,15.619000000000002,1.14,3.478,25.23,2.2880000000000003,2.204,1.0
1415,0.146,0.0302,0.135,10.408,15.83,15.99,3.867,2.251,25.18,0.043,2.7230000000000003,15.634,1.074,3.867,25.22,2.251,2.205,0.0
1416,0.146,0.0311,0.135,10.138,15.39,15.575,3.383,2.192,24.44,0.043,2.652,15.199000000000002,1.074,3.383,25.31,2.192,2.158,1.0
1417,0.146,0.0275,0.135,11.461,17.384,17.608,4.777,2.479,27.65,0.043,2.998,17.168,1.074,4.777,27.64,2.479,2.428,1.0
1418,0.15,0.0273,0.135,11.683,17.604,18.072,4.872,2.508,27.81,0.044,3.007,17.384,1.095,4.872,28.46,2.508,2.477,0.0
1419,0.15,0.0288,0.135,11.06,16.687,17.107,4.618,2.374,26.36,0.044,2.847,16.477999999999998,1.095,4.618,28.5,2.374,2.3480000000000003,1.0
1420,0.15,0.0258,0.135,12.374,18.677,19.14,4.135,2.656,29.51,0.044,3.185,18.444000000000006,1.095,4.135,29.91,2.656,2.607,0.0
1421,0.162,0.0305,0.153,11.532,15.639,17.564,3.395,2.434,27.52,0.034,2.922,15.550999999999998,1.099,3.395,30.19,2.434,2.141,1.0
1422,0.162,0.0291,0.153,12.050999999999998,16.381,18.354,3.556,2.544,28.83,0.034,3.054,16.288,1.099,3.556,29.32,2.544,1.837,1.0
1423,0.162,0.0287,0.153,12.235,16.653,18.634,3.287,2.583,29.32,0.034,3.1,16.559,1.099,3.287,29.76,2.583,1.867,0.0
1424,0.162,0.0306,0.157,11.613,15.255999999999998,17.243,2.99,2.374,27.45,0.03,2.869,15.088,1.112,2.99,29.21,2.374,1.6980000000000002,1.0
