,RET,RETX,vwretx,ewretx,sprtrn,vwretd,ewretd,pe_op_dil,cash_ratio,pe_inc,ALTPRC,debt_ebitda,ALTPRCDT,fcf_ocf,PRC
656,0.036048000000000004,0.036048000000000004,0.0017809999999999996,0.006786,-0.001047,0.003366,0.008605,11.232,0.588,11.339,107.49,0.297,20110331.0,0.375,107.49
1921,-0.033392000000000005,-0.033392000000000005,-0.032762,-0.044642,-0.031982,-0.031758,-0.043537,15.714,0.222,15.493,33.0,1.989,20070731.0,0.792,33.0
1442,0.047506,0.047506,0.038455,0.025768,0.043291,0.039821,0.027044,15.75,1.296,9.947,26.46,0.395,20070430.0,0.883,26.46
3348,-0.08048999999999999,-0.08048999999999999,-0.00504,0.021352,0.000196,-0.003098,0.023921,5.917999999999998,1.2009999999999998,10.173,62.26,0.029,20090630.0,0.218,62.26
858,-0.023968,-0.023968,-0.012158,-0.027567,-0.00596,-0.010419,-0.025309,15.293,0.166,16.117,68.82,1.115,20080331.0,0.784,68.82
1803,0.010473,0.010473,0.009678,-0.013287,0.012864,0.011631,-0.011712,17.065,0.6509999999999999,22.805,50.17,0.885,20070831.0,0.797,50.17
3188,-0.08909700000000001,-0.08909700000000001,-0.027891000000000003,-0.019029,-0.031298,-0.025714,-0.017278,13.875,2.5380000000000003,12.95,23.31,1.195,20130830.0,0.905,23.31
2878,0.050136,0.040425,0.024693,0.016144,0.014822,0.025834,0.017406,20.846,0.124,21.938,46.07,1.22,20071031.0,0.266,46.07
2563,0.089823,0.085841,0.027573,0.018109,0.028495,0.028688,0.019203,16.36,0.7064464135021098,14.651,49.08,9.55,20110429.0,0.905,49.08
844,0.08797200000000001,0.08797200000000001,0.018466,0.021357,0.014059,0.019401,0.022283,18.79,0.16699999999999998,19.659,68.02,1.189,20070131.0,0.779,68.02
833,0.0059960000000000005,0.002227,-0.003552000000000001,0.003476,0.000453,-0.001637,0.004836,18.571,0.146,19.307,58.5,1.3159999999999998,20060228.0,0.7859999999999999,58.5
1614,-0.032067,-0.032067,-0.086564,-0.102888,-0.071762,-0.084873,-0.10092,13.025,1.244,15.237,63.69,0.838,20110930.0,0.8320000000000001,63.69
213,0.027868,0.027868,0.024071,0.02201,0.023563,0.026126,0.025242,20.25,0.6,21.404,41.31,2.67,20131231.0,0.769,41.31
3109,-0.025979000000000002,-0.025979000000000002,0.018466,0.021357,0.014059,0.019401,0.022283,28.319000000000006,1.6569999999999998,28.021,26.62,0.541,20070131.0,0.912,26.62
131,-0.025063,-0.025063,-0.015985,0.000857,-0.021846,-0.013994,0.002111,21.512,0.29100000000000004,21.611,46.68,0.619,20070228.0,0.764,46.68
439,0.002366,-0.006626000000000001,0.00898,0.016406,0.007068000000000001,0.012531,0.021872,15.782,0.7064464135021098,16.659000000000002,20.99,11.58,20121231.0,0.517,20.99
3011,-0.088837,-0.088837,-0.186108,-0.206835,-0.169425,-0.184621,-0.205222,10.972,0.053,12.223,23.59,1.511,20081031.0,0.404,23.59
2421,0.093859,0.093859,0.08029800000000001,0.083763,0.074142,0.081719,0.085217,14.866,1.054,18.693,56.64,0.29,20090731.0,0.738,56.64
1609,0.109198,0.109198,0.027573,0.018109,0.028495,0.028688,0.019203,13.807,1.199,13.749,65.72,0.862,20110429.0,0.855,65.72
853,-0.048335,-0.048335,0.024693,0.016144,0.014822,0.025834,0.017406,18.68,0.17600000000000002,19.945,76.59,1.071,20071031.0,0.7979999999999999,76.59
448,0.040622000000000005,0.032411,0.035682,0.049754,0.029749,0.037477,0.051828,17.187,0.7064464135021098,17.695999999999994,23.89,11.671,20130930.0,0.482,23.89
3150,-0.07987899999999999,-0.07987899999999999,-0.052465,-0.058868,-0.053882000000000006,-0.050725,-0.056799,17.908,2.499,18.059,21.31,1.234,20100630.0,0.898,21.31
2837,0.06439500000000001,0.06439500000000001,0.000496,-0.023436,0.006201,0.001661,-0.022319,9.485,0.7064464135021098,9.3,90.58,1.047,20140430.0,1.0,90.58
3233,-0.060957000000000004,-0.060957000000000004,-0.016117,-0.009856,-0.017816,-0.014754,-0.007906,10.176,0.7064464135021098,10.176,216.75,10.318,20070629.0,0.700589836660617,216.75
3303,-0.007339,-0.007339,0.013768,0.001376,0.018086,0.014944999999999996,0.002477,10.812,0.7064464135021098,10.338,146.07001,27.723000000000006,20130430.0,0.925,146.07001
1727,0.01377,0.01377,0.0017809999999999996,0.006786,-0.001047,0.003366,0.008605,16.261,0.735,16.607,93.5,0.7879999999999999,20110331.0,0.789,93.5
103,0.020471,0.020471,-0.026823000000000003,-0.046891,-0.015513999999999997,-0.025129,-0.044988,17.429000000000002,1.879,17.627,46.36,0.713,20140930.0,0.83,46.36
523,-0.065011,-0.065011,-0.038109,-0.012292,-0.036974,-0.037096,-0.011388,12.816,0.33,12.618,122.39,1.345,20100129.0,0.84,122.39
1102,-0.157359,-0.157359,-0.099796,-0.122188,-0.090791,-0.098007,-0.120091,10.017,0.042,9.803,59.6,3.238,20080930.0,0.493,59.6
1821,-0.152364,-0.152364,-0.103401,-0.109769,-0.109931,-0.100214,-0.107667,6.954,0.383,6.648,24.2,0.795,20090227.0,0.802,24.2
1415,-0.05424299999999999,-0.062872,-0.005754,-0.003562,-0.004189,-0.003616,-0.00019,15.674,0.414,15.053,45.61,2.346,20141231.0,0.44,45.61
165,-0.0034969999999999997,-0.0034969999999999997,0.026392,0.051972,0.017771000000000002,0.028419,0.055001,10.179,0.5479999999999999,10.556,57.0,1.142,20091231.0,0.7559999999999999,57.0
3022,-0.015574000000000001,-0.023818000000000002,0.043582,0.069383,0.035723000000000005,0.045222000000000005,0.071255,16.444000000000006,0.134,19.304,26.64,1.709,20090930.0,0.76,26.64
907,-0.015674,-0.015674,-0.008019,-0.010235,-0.007497,-0.006801000000000001,-0.009106,14.579,0.322,14.871,81.64,1.126,20120430.0,0.851,81.64
2397,-0.031566000000000004,-0.031566000000000004,-0.032762,-0.044642,-0.031982,-0.031758,-0.043537,19.533,1.102,19.266,56.45,0.224,20070731.0,0.833,56.45
2960,-0.020616,-0.020616,0.025957,0.037053,0.019058,0.027941000000000004,0.039501,11.222,1.0490000000000002,10.946,48.93,1.778,20140630.0,0.5539999999999999,48.93
2419,0.087288,0.087288,0.065138,0.10021,0.053081,0.067788,0.10233,3.793,0.851,4.309,57.05,0.258,20090529.0,0.62,57.05
1860,-0.042304,-0.042304,-0.067942,-0.070404,-0.062651,-0.06553099999999999,-0.06843400000000001,15.032,0.922,16.702,37.58,1.022,20120531.0,0.865,37.58
2627,0.051099,0.051099,0.018105,0.007432999999999999,0.024566,0.019424,0.009006,17.432000000000002,1.175,18.7,20.57,0.138,20060929.0,0.476,20.57
1741,-0.048791,-0.055394000000000006,-0.067942,-0.070404,-0.062651,-0.06553099999999999,-0.06843400000000001,13.86,0.723,13.929,84.41,0.74,20120531.0,0.738,84.41
2499,-0.052615999999999996,-0.055035,-0.024498,-0.039462,-0.01753,-0.022257,-0.035887,15.823,0.967,15.823,62.5,0.252,20151231.0,0.7759999999999999,62.5
395,0.251236,0.251236,0.107522,0.190929,0.093925,0.109359,0.192762,6.454,0.7064464135021098,7.355,12.65,8.731,20090430.0,0.6709999999999999,12.65
625,0.0285,0.020814,0.008574,0.011122,0.012191,0.010563,0.013022999999999998,9.163,0.242,9.134,86.32,0.168,20080829.0,0.335,86.32
695,0.063197,0.063197,0.025957,0.037053,0.019058,0.027941000000000004,0.039501,12.712,0.5429999999999999,12.712,130.55,0.514,20140630.0,-0.017,130.55
947,-0.080351,-0.08673099999999999,-0.062061,-0.049309,-0.062581,-0.059996,-0.047295,14.137,0.223,13.143,91.61,2.053,20150831.0,0.764,91.61
761,-0.088591,-0.088591,-0.038109,-0.012292,-0.036974,-0.037096,-0.011388,21.152,2.039,21.152,192.063,0.0,20100129.0,0.887,192.063
2311,-0.035252,-0.035252,0.01893,0.056698,0.014759,0.020043,0.057842999999999985,14.656,0.142,14.497,53.64,1.412,20100430.0,0.536,53.64
1383,-0.02194,-0.02194,-0.008019,-0.010235,-0.007497,-0.006801000000000001,-0.009106,13.081,0.399,16.527,33.88,3.119,20120430.0,0.278,33.88
2228,0.03898,0.032659,0.013768,0.001376,0.018086,0.014944999999999996,0.002477,9.744,0.7064464135021098,9.425,49.01,9.841,20130430.0,1.0,49.01
3039,0.019037000000000002,0.019037000000000002,0.036232,0.035725,0.031957,0.038165,0.037036,19.618,0.159,20.254,37.47,1.358,20110228.0,0.7559999999999999,37.47
1401,0.027864999999999997,0.027864999999999997,0.038565,0.024591,0.044596,0.039852,0.025762,20.995,0.336,18.189,39.47,2.949,20131031.0,0.637,39.47
645,0.07398099999999999,0.07398099999999999,0.01893,0.056698,0.014759,0.020043,0.057842999999999985,15.542,0.337,15.542,81.44,0.398,20100430.0,-0.024,81.44
3280,-0.06575700000000001,-0.068075,-0.016942,-0.020191,-0.013501,-0.014935,-0.018549,12.356,0.7064464135021098,15.448,140.73,25.688,20110531.0,0.638,140.73
2697,-0.035647000000000005,-0.035647000000000005,0.009012,-0.004484,0.012598,0.010266,-0.003281,10.844,1.197,10.89,25.7,0.255,20120731.0,0.447,25.7
3465,0.12374600000000001,0.12374600000000001,0.107522,0.190929,0.093925,0.109359,0.192762,8.027000000000001,0.415,9.8,23.52,1.757,20090430.0,0.813,23.52
1882,0.00386,-0.00386,0.002751,-0.0010949999999999998,0.006931999999999999,0.004469,0.0010279999999999998,26.905,0.979,38.619,56.77,1.599,20140331.0,0.867,56.77
771,0.03379,0.03379,0.002908,0.008971999999999999,-0.00229,0.005108,0.010736,20.606,1.236,20.538,311.14999,0.0,20101130.0,0.892,311.14999
3182,0.013855000000000001,0.013855000000000001,0.006128,0.00206,0.011061,0.008331999999999999,0.0035,13.283,2.715,13.455,20.855,1.239,20130228.0,0.903,20.855
51,-0.150811,-0.155068,-0.081224,-0.078435,-0.081976,-0.079136,-0.076929,13.368,1.334,13.368,25.8,0.238,20100528.0,0.906,25.8
3156,0.055845000000000006,0.055845000000000006,0.064817,0.065469,0.0653,0.06715,0.068851,15.097,2.244,14.875,20.23,1.317,20101231.0,0.887,20.23
1375,-0.184112,-0.184112,-0.059612,-0.077329,-0.056791,-0.057472,-0.075715,10.576,0.306,12.991,28.45,3.011,20110831.0,0.28,28.45
1121,0.090056,0.083373,0.01893,0.056698,0.014759,0.020043,0.057842999999999985,32.894,0.255,47.615,68.09,5.499,20100430.0,0.635,68.09
3339,-0.191173,-0.191173,-0.099796,-0.122188,-0.090791,-0.098007,-0.120091,5.404,0.968,-30.093000000000004,61.39,0.036000000000000004,20080930.0,0.684,61.39
1035,0.11536300000000001,0.10708499999999999,0.052887,0.06268,0.050428,0.054094,0.06350900000000001,19.371,0.17,20.936,75.16,1.673,20130131.0,0.7170000000000001,75.16
2451,0.07907,0.07907,0.052929,0.08443200000000001,0.043583,0.054076,0.085342,5.485,1.099,5.555,103.99,0.168,20120131.0,0.716,103.99
2286,0.0671,0.062311,-0.012158,-0.027567,-0.00596,-0.010419,-0.025309,16.831,0.095,16.831,52.68,1.802,20080331.0,0.266,52.68
2145,-0.060378999999999995,-0.060378999999999995,-0.033025,-0.045982,-0.030917,-0.031045,-0.044331,14.454,0.7064464135021098,16.337,42.64,9.405,20060531.0,0.700589836660617,42.64
3021,0.05204299999999999,0.05204299999999999,0.0293,0.055310000000000005,0.03356,0.031459,0.056864,16.053,0.093,19.084,27.29,1.662,20090831.0,0.695,27.29
111,-0.030222000000000002,-0.036594999999999996,0.008167,0.002313,0.010491,0.010326,0.003961999999999999,17.885,2.02,19.444000000000006,46.86,0.778,20150529.0,0.8270000000000001,46.86
183,0.014218999999999999,0.0071849999999999995,-0.020161,-0.026251,-0.018258,-0.018395,-0.024106,9.867,0.657,6.495,67.29,1.624,20110630.0,0.722,67.29
2517,-0.05848,-0.05848,-0.016117,-0.009856,-0.017816,-0.014754,-0.007906,19.928,0.7064464135021098,19.3,61.18,9.512,20070629.0,0.9,61.18
613,0.036125,0.029322000000000004,0.009678,-0.013287,0.012864,0.011631,-0.011712,9.995,0.413,10.053,87.76,0.277,20070831.0,0.41,87.76
3040,-0.00427,-0.010942,0.0017809999999999996,0.006786,-0.001047,0.003366,0.008605,18.256,0.054000000000000006,18.438,37.06,1.308,20110331.0,0.7609999999999999,37.06
2756,-0.050841000000000004,-0.050841000000000004,-0.032762,-0.044642,-0.031982,-0.031758,-0.043537,8.477,0.7064464135021098,8.366,50.78,0.902,20070731.0,1.0,50.78
1706,0.052538999999999995,0.052538999999999995,-0.00504,0.021352,0.000196,-0.003098,0.023921,13.094,0.369,14.140999999999998,60.1,1.075,20090630.0,0.665,60.1
1557,0.0016690000000000001,0.0016690000000000001,0.009151,0.012585,0.012616,0.010854,0.0148,18.441,1.253,17.892,66.02,0.174,20061229.0,0.7909999999999999,66.02
3420,-0.022277,-0.022277,-0.021201,-0.015969,-0.021012,-0.019259,-0.013473,28.635,1.17,30.078000000000007,67.15,0.0,20150630.0,0.917,67.15
1711,0.059535000000000005,0.052603,0.054642,0.026485,0.057364,0.057098,0.028476,17.802,0.509,19.457,77.44,1.077,20091130.0,0.7829999999999999,77.44
1178,-0.11865,-0.126297,-0.028223,-0.020095,-0.031041000000000006,-0.027152,-0.019073,12.044,0.242,12.94,79.97,3.4960000000000004,20150130.0,0.5820000000000001,79.97
2129,-0.032125,-0.032125,-0.005754,-0.003562,-0.004189,-0.003616,-0.00019,17.035999999999998,0.899,18.409,93.7,1.4780000000000002,20141231.0,0.617,93.7
2532,-0.107107,-0.107107,-0.099796,-0.122188,-0.090791,-0.098007,-0.120091,12.699000000000002,0.7064464135021098,11.732,35.43,13.694,20080930.0,0.918,35.43
397,-0.123145,-0.130564,-0.00504,0.021352,0.000196,-0.003098,0.023921,6.511,0.7064464135021098,7.561,11.72,9.489,20090630.0,0.6409999999999999,11.72
1291,-0.053054,-0.053054,-0.021819,-0.036411,-0.01508,-0.020523,-0.035223000000000004,18.708,0.28800000000000003,20.737,120.48,1.045,20140731.0,0.763,120.48
1630,0.05449400000000001,0.05449400000000001,0.052887,0.06268,0.050428,0.054094,0.06350900000000001,14.667,1.12,24.316,73.92,0.906,20130131.0,0.812,73.92
3042,-0.023419,-0.023419,-0.016942,-0.020191,-0.013501,-0.014935,-0.018549,17.872,0.054000000000000006,18.05,36.28,1.308,20110531.0,0.7609999999999999,36.28
2733,-0.048167,-0.048167,0.010881,-0.028387,0.019742,0.012095,-0.027144,12.113,1.0490000000000002,12.267,28.95,0.5479999999999999,20150731.0,0.557,28.95
1743,0.018192,0.018192,0.009012,-0.004484,0.012598,0.010266,-0.003281,14.98,0.723,15.054,91.23,0.74,20120731.0,0.738,91.23
2136,0.050384,0.050384,0.010881,-0.028387,0.019742,0.012095,-0.027144,19.315,0.812,22.39,99.86,1.607,20150731.0,0.631,99.86
2086,0.049036,0.041246,-0.016942,-0.020191,-0.013501,-0.014935,-0.018549,17.275,0.6509999999999999,17.239,81.54,1.301,20110531.0,0.654,81.54
2576,-0.072745,-0.072745,-0.067942,-0.070404,-0.062651,-0.06553099999999999,-0.06843400000000001,13.717,0.7064464135021098,13.261,55.83,7.224,20120531.0,0.908,55.83
2629,0.0072629999999999995,0.002577,0.02134,0.029505,0.016467,0.023705,0.031168,21.183000000000003,1.033,21.395,21.395,0.188,20061130.0,0.407,21.395
571,-0.058058000000000005,-0.058058000000000005,-0.031063,-0.002254,-0.035583,-0.029957,-0.001282,11.97,0.263,12.269,176.67999,1.344,20140131.0,0.794,176.67999
3543,0.015257,0.015257,0.07256599999999999,0.051512,0.082983,0.073963,0.052873,18.755,0.292,18.755,117.78,1.403,20151030.0,0.8320000000000001,117.78
3118,-0.0021100000000000003,-0.0021100000000000003,0.024693,0.016144,0.014822,0.025834,0.017406,28.017,1.6669999999999998,28.256,33.06,0.634,20071031.0,0.8759999999999999,33.06
3087,0.098927,0.098927,0.053611,0.052497,0.054893,0.055948000000000005,0.054123,26.624,0.221,26.139,114.75,1.3430000000000002,20150227.0,0.82,114.75
2309,0.011978,0.011978,0.032688,0.032232,0.028514,0.034774,0.033602999999999994,15.449000000000002,0.122,15.764,54.07,1.471,20100226.0,0.52,54.07
3211,0.042607,0.034960000000000005,0.010881,-0.028387,0.019742,0.012095,-0.027144,15.789,2.545,16.523,28.42,1.519,20150731.0,0.898,28.42
1534,0.0,0.0,-0.005754,-0.003562,-0.004189,-0.003616,-0.00019,16.747,1.486,19.228,31.15,1.755,20141231.0,0.927,31.15
3467,-0.060902,-0.060902,-0.00504,0.021352,0.000196,-0.003098,0.023921,8.272,0.379,10.28,24.98,1.721,20090630.0,0.8540000000000001,24.98
1874,0.037029,0.037029,0.051244000000000005,0.05372,0.049462,0.052680999999999985,0.054898,20.155,0.973,24.577,48.17,1.223,20130731.0,0.807,48.17
356,-0.045432,-0.045432,-0.024498,-0.039462,-0.01753,-0.022257,-0.035887,16.445,0.079,16.445,77.95,0.914,20151231.0,0.124,77.95
608,0.07939299999999999,0.07939299999999999,0.011471,0.004804999999999999,0.00998,0.012946,0.0065450000000000005,9.142,0.403,9.482,73.96,0.28,20070330.0,0.4320000000000001,73.96
239,0.025097,0.025097,0.017585,0.035232,0.011065,0.019053,0.036978,11.376,0.7190000000000001,10.658,60.86,0.135,20060331.0,0.713,60.86
3434,-0.052936000000000004,-0.052936000000000004,0.018105,0.007432999999999999,0.024566,0.019424,0.009006,19.294,0.453,19.524,49.2,1.037,20060929.0,0.903,49.2
2976,0.090439,0.077454,0.07256599999999999,0.051512,0.082983,0.073963,0.052873,18.457,0.238,19.452,46.88,3.059,20151030.0,0.515,46.88
2167,0.05658099999999999,0.05658099999999999,-0.012158,-0.027567,-0.00596,-0.010419,-0.025309,9.717,0.7064464135021098,9.806,42.95,10.984000000000002,20080331.0,0.700589836660617,42.95
2650,0.036954,0.030644,0.008574,0.011122,0.012191,0.010563,0.013022999999999998,17.458,1.636,19.058,22.87,0.139,20080829.0,0.677,22.87
1814,-0.127089,-0.127089,-0.014677,-0.002657,-0.009859,-0.013328,-0.001295,9.373,0.7070000000000001,14.688,32.9,0.701,20080731.0,0.894,32.9
374,0.012539,0.012539,-0.032762,-0.044642,-0.031982,-0.031758,-0.043537,19.38,0.7064464135021098,19.284,38.76,8.135,20070731.0,0.383,38.76
3336,-0.058476,-0.058476,-0.080247,-0.088745,-0.085962,-0.078433,-0.086625,8.035,0.816,-25.096,81.31,0.041,20080630.0,0.684,81.31
1937,-0.13083699999999998,-0.13083699999999998,-0.087354,-0.132591,-0.074849,-0.084615,-0.13032,9.834,0.259,9.877,22.52,1.649,20081128.0,0.71,22.52
1321,0.053924,0.053924,-0.015985,0.000857,-0.021846,-0.013994,0.002111,10.018,0.275,11.461,43.78,1.421,20070228.0,0.573,43.78
1125,-0.06580599999999999,-0.06580599999999999,-0.044938,-0.049083,-0.047449,-0.042813,-0.047566,25.453000000000007,0.217,26.488000000000003,65.16,4.705,20100831.0,0.5670000000000001,65.16
3140,-0.018628,-0.018628,0.0293,0.055310000000000005,0.03356,0.031459,0.056864,18.462,2.155,18.151,21.6,0.768,20090831.0,0.899,21.6
1527,-0.044437,-0.052749000000000004,0.018012,0.004858,0.02103,0.020219,0.006647,16.191,1.453,9.497,29.63,1.296,20140530.0,0.93,29.63
2605,0.0305,0.027530000000000002,0.019935,0.012956,0.023201,0.021184,0.014199000000000003,17.847,0.7064464135021098,17.199,89.95,5.729,20141031.0,0.643,89.95
3376,0.087961,0.087961,0.112566,0.106575,0.107723,0.113977,0.107697,4.888,2.079,4.72,93.26,0.006999999999999999,20111031.0,0.915,93.26
729,0.21433899999999997,0.21433899999999997,0.036643,0.021362,0.032549,0.038932,0.023123,5.5310000000000015,1.798,5.479,121.191,0.0,20070531.0,0.8640000000000001,121.191
2458,0.046813,0.042957,0.023665,0.022964,0.019763,0.026265,0.02482,20.411,0.972,20.584,97.36,0.112,20120831.0,0.6859999999999999,97.36
2495,-0.030116000000000004,-0.030116000000000004,-0.062061,-0.049309,-0.062581,-0.059996,-0.047295,30.203000000000007,0.935,30.203000000000007,111.75,0.265,20150831.0,0.794,111.75
1391,0.081464,0.070864,0.00898,0.016406,0.007068000000000001,0.012531,0.021872,17.762999999999995,0.325,25.062,32.3294,3.215,20121231.0,0.412,32.3294
3163,0.026906,0.023062,-0.023611,-0.022838,-0.021474,-0.02247,-0.021813,12.38,2.256,12.575,15.97,1.404,20110729.0,0.882,15.97
1408,0.044489,0.044489,0.018012,0.004858,0.02103,0.020219,0.006647,21.016,0.42,13.228,52.12,2.573,20140530.0,0.669,52.12
3222,0.017749,0.015423,-0.002927,-0.023752,0.005086,-0.001884,-0.022698,9.252,0.7064464135021098,9.28,152.75,12.333,20060731.0,0.700589836660617,152.75
2264,0.079669,0.075949,-0.033025,-0.045982,-0.030917,-0.031045,-0.044331,18.214,0.131,18.078,48.45,1.855,20060531.0,0.174,48.45
382,0.11677699999999999,0.11677699999999999,-0.012158,-0.027567,-0.00596,-0.010419,-0.025309,15.884,0.7064464135021098,17.055,37.01,8.193999999999999,20080331.0,0.611,37.01
3402,0.094466,0.094466,0.024071,0.02201,0.023563,0.026126,0.025242,29.339,1.193,29.339,222.67999,0.0,20131231.0,0.8440000000000001,222.67999
2589,-0.012548,-0.012548,-0.017055,-0.015631,-0.014999,-0.015039,-0.013012,16.762,0.7064464135021098,18.927,74.76,6.385,20130628.0,0.911,74.76
1502,0.011261,0.011261,-0.008019,-0.010235,-0.007497,-0.006801000000000001,-0.009106,13.55,0.953,18.031,22.9,1.3530000000000002,20120430.0,0.918,22.9
2803,-0.052996,-0.059601,-0.020161,-0.026251,-0.018258,-0.018395,-0.024106,8.246,0.7064464135021098,7.965,58.38,1.148,20110630.0,1.0,58.38
3385,0.044002,0.044002,0.009012,-0.004484,0.012598,0.010266,-0.003281,5.641,2.195,5.297999999999999,129.07001,0.001,20120731.0,0.928,129.07001
1320,0.041103,0.041103,0.018466,0.021357,0.014059,0.019401,0.022283,9.683,0.338,10.543,41.54,1.492,20070131.0,0.5670000000000001,41.54
2984,-0.030175999999999998,-0.030175999999999998,-0.002927,-0.023752,0.005086,-0.001884,-0.022698,12.396,0.125,12.222,34.71,0.361,20060731.0,0.462,34.71
1233,0.09019500000000001,0.09019500000000001,0.043582,0.069383,0.035723000000000005,0.045222000000000005,0.071255,14.25,0.142,17.412,54.15,1.686,20090930.0,0.700589836660617,54.15
2236,0.022019999999999998,0.022019999999999998,0.024071,0.02201,0.023563,0.026126,0.025242,9.432,0.7064464135021098,13.171,58.48,9.506,20131231.0,1.0,58.48
2710,-0.048425,-0.058066999999999994,-0.027891000000000003,-0.019029,-0.031298,-0.025714,-0.017278,11.880999999999998,1.3130000000000002,11.880999999999998,21.98,0.585,20130830.0,0.49,21.98
681,0.026847000000000003,0.026847000000000003,0.013768,0.001376,0.018086,0.014944999999999996,0.002477,9.16,0.6409999999999999,9.16,122.01,0.252,20130430.0,0.203,122.01
2698,-0.025097,-0.033852,0.023665,0.022964,0.019763,0.026265,0.02482,10.521,1.237,10.521,24.83,0.306,20120831.0,0.459,24.83
