,CAPEI,pcf,divyield,evm,pe_inc,pe_op_dil,pe_op_basic,bm,PEG_ltgforward,ptb,aftret_equity,sale_invcap,PEG_1yrforward,pe_exi,debt_assets
1348,6.3039999999999985,4.695,0.0339,9.529,-46.526,20.8,20.8,1.759,-2.602,1.433,-0.02,1.982,-0.4970000000000001,-42.095,0.6409999999999999
804,20.292,8.368,0.025,8.59,1.735,1.735,1.722,0.387,0.095,3.175,0.306,1.3,-0.153,1.735,0.342
1556,23.696,14.534,0.0228,12.104,17.862000000000005,18.411,18.359,0.217,1.868,4.669,0.28,1.239,2.605,17.862000000000005,0.339
577,12.508,11.39,0.023,9.857,13.119000000000002,12.736,12.626,0.085,1.462,11.514,0.8240000000000001,1.945,2.451,12.693,0.8390000000000001
1834,17.602999999999994,34.303000000000004,0.0407,15.293,6.6110000000000015,9.829,9.803,0.597,1.469,1.715,0.332,0.354,1.264,6.6110000000000015,0.451
126,23.613000000000003,18.521,0.0278,14.403,10.390999999999998,9.885,9.885,0.175,1.261,5.943,0.31,1.31,1.618,10.390999999999998,0.443
3056,24.176,11.34,0.0222,8.829,19.765,19.992,19.765,0.231,1.319,4.365,0.228,2.485,1.085,19.765,0.5710000000000001
3464,7.197,6.004,0.0014000000000000002,6.145,8.721,7.143,7.0,0.65,0.68,1.224,0.146,2.528,5.145,8.721,0.628
3229,16.773,-1.75,0.0069,13.208,10.246,10.246,9.639,0.373,0.66,2.549,0.299,0.366,-5.309,10.246,0.952
851,25.802,15.05,0.0172,9.628,19.435,18.202,17.769000000000005,0.273,1.665,3.856,0.21,1.938,1.36,19.435,0.607
2742,24.647,9.764,0.0209,9.207,12.871,14.2,13.755999999999998,0.78,1.408,1.351,0.1,0.868,0.185,14.154000000000002,0.8009999999999999
2185,18.341,1.683,0.0046,34.591,52.167,106.878,106.878,1.095,11.78,1.175,0.027000000000000003,0.258,6.455,141.355,0.925
3057,25.895,12.146,0.0204,8.829,21.496,21.743,21.496,0.231,1.436,4.675,0.228,2.485,1.106,21.496,0.5710000000000001
3184,15.148,9.367,0.0325,8.527999999999999,12.023,12.914,12.834,0.507,1.454,2.003,0.182,0.685,1.589,12.023,0.433
7,26.412,18.646,0.0132,12.624,22.792,21.367,21.202,0.171,1.838,6.697,0.28600000000000003,1.104,1.608,22.792,0.424
2550,15.397,7.721,0.0175,28.007,26.792,40.851,40.851,0.298,2.82,3.4210000000000003,0.163,0.474,0.368,26.792,0.884
854,24.905,14.962,0.0171,9.79,18.416,17.511,17.11,0.255,1.518,3.645,0.219,1.98,1.242,18.416,0.608
2995,16.257,12.706,0.0229,8.652000000000001,15.019,16.396,16.328,0.359,1.3769999999999998,2.895,0.179,2.198,-1.88,16.602999999999998,0.503
2679,18.948,8.13,0.0294,5.756,11.6,10.73,10.468,0.452,0.983,2.445,0.249,0.917,3.963,11.6,0.21600000000000005
3372,32.171,11.852,0.0071,9.816,4.692,4.809,4.777,0.585,0.244,1.452,0.131,0.34,0.21600000000000005,4.692,0.246
2977,27.735,5.151,0.0497,8.139,18.108,17.215999999999998,17.215999999999998,0.317,2.389,3.3,0.8270000000000001,1.075,0.978,18.108,0.945
3218,19.519,-5.5379999999999985,0.0064,19.109,14.002,13.94,13.324000000000002,0.442,0.955,2.6180000000000003,0.212,0.331,0.441,14.002,0.956
407,11.050999999999998,8.185,0.0212,16.442,18.673,17.145,17.145,0.74,2.085,1.685,0.101,0.31,-18.437,18.311,0.84
3498,13.291,6.2570000000000014,0.0126,6.2189999999999985,11.509,11.21,11.043,0.573,1.848820932716269,1.981,0.187,2.765,0.5340689902982393,11.509,0.594
2405,22.408,11.663,0.013500000000000002,11.437,5.045,5.38,5.3039999999999985,0.23,0.378,3.56,0.247,2.276,0.208,5.045,0.338
153,20.28,14.228,0.0336,14.298,8.773,8.478,8.414,0.212,1.069,4.042,0.275,1.232,0.564,8.773,0.506
1566,21.671,12.550999999999998,0.0253,11.147,18.199,16.718,16.549,0.249,2.388,4.275,0.262,1.3259999999999998,2.281,18.199,0.414
2391,18.399,12.632,0.015,9.877,2.344,2.3040000000000003,2.279,0.262,0.173,2.843,0.219,2.325,0.281,2.344,0.34700000000000003
2353,16.391,9.862,0.0245,9.383,14.961,14.845,14.76,0.282,1.642,3.474,0.235,3.886,4.427,14.99,0.612
1004,17.25,9.729,0.0321,10.3,14.315,16.801,16.037,0.428,1.958,2.217,0.171,0.882,-5.112,16.801,0.509
2660,13.583,10.191,0.0338,7.832000000000002,21.218000000000004,17.24,17.24,0.465,2.122,2.371,0.113,0.8540000000000001,-0.514,21.218000000000004,0.229
3138,16.473,9.402,0.025765303867403312,11.518,15.672,15.94,15.672,0.334,1.65,2.887,0.203,0.877,-1.019,15.672,0.411
280,8.953,9.233,0.0243,6.872999999999998,11.299,11.76,11.701,0.382,2.511,2.587,0.265,2.577,-0.212,11.299,0.5
3277,9.263,-13.599,0.0086,29.289,12.425999999999998,10.761,10.011,0.7809999999999999,1.036,1.165,0.113,0.173,0.441,12.425999999999998,0.914
3489,13.095999999999998,8.453,0.0102,5.517,12.007,11.694,11.584,0.659,0.962,2.053,0.187,2.73,-1.176,12.007,0.59
400,9.195,4.838,0.0244,13.623,12.828,10.874,10.874,0.923,1.491,1.518,0.129,0.38,-0.278,12.345999999999998,0.853
1596,15.694,10.845,0.0301,9.818,14.818,14.361,14.205,0.293,2.157,3.455,0.264,1.052,2.45,14.818,0.466
1497,18.136,7.265,0.039900000000000005,7.011,13.938,14.757,12.389,0.812,4.935,1.3969999999999998,0.111,0.528,7.2189999999999985,16.185,0.542
2516,25.983,8.263,0.0092,21.461,20.498,21.166,20.629,0.157,1.693,7.353,0.362,0.5820000000000001,1.334,20.827,0.914
1479,13.614,17.351,0.0473,7.962999999999999,13.598,10.153,10.02,0.774,5.291,1.147,0.113,0.488,1.717,13.598,0.55
1800,19.743,27.527,0.029,13.486,24.741,18.212,18.665,0.193,2.388,6.151,0.246,0.8759999999999999,1.599,24.741,0.518
2009,27.924,16.04,0.0093,12.037,21.716,21.414,21.121,0.324,1.37,3.198,0.166,0.799,2.68,21.716,0.428
504,19.388,9.422,0.0169,9.245,15.454,15.555,15.255,0.182,1.401,5.667000000000002,0.466,2.376,0.7809999999999999,15.454,0.792
2582,17.011,4.436,0.0143,13.39,12.94,12.97,12.88,0.305,1.163,3.212,0.265,0.453,1.96,12.94,0.872
3064,31.058000000000003,14.862,0.022400000000000003,11.675,23.26,23.183000000000003,22.954,0.182,1.639,5.728,0.254,2.7430000000000003,1.759,23.26,0.5670000000000001
1744,16.746,12.04,0.0255,8.384,15.130999999999998,15.008,14.84,0.265,1.518,3.902,0.263,1.371,2.05,15.130999999999998,0.483
903,15.647,10.589,0.0263,9.661,13.713,13.817,13.611,0.354,1.237,2.932,0.217,1.69,0.897,14.002,0.613
2040,28.471,12.278,0.0209,9.553,16.118,19.148,18.921,0.311,2.207,3.414,0.198,0.887,1.5830000000000002,19.381,0.476
3162,12.078,8.187000000000001,0.0154,11.983,12.291,12.101,11.916,0.489,1.234,1.82,0.161,0.731,-19.789,12.291,0.446
1672,22.06,15.409,0.0257,10.035,16.445,16.521,16.222,0.189,1.445,4.687,0.328,1.841,3.018,16.295,0.495
550,17.862000000000005,12.035,0.0145,9.517,15.856,16.003,15.772,0.097,1.558,11.547,0.7340000000000001,2.481,1.2990000000000002,15.856,0.826
1862,22.082,10.483,0.038,7.256,19.631,17.668,17.598,0.47,5.408,2.449,0.127,0.66,14.802,19.631,0.457
3344,-495.21,47.758,0.0074,14.97,11.621,5.763,5.763,0.643,0.596,0.999,0.045,0.292,0.608,11.621,0.342
1805,22.154,25.881,0.0261,14.663,26.482,19.816,20.229,0.18,2.508,6.49,0.257,0.893,1.213,26.482,0.519
3190,15.712,9.362,0.0301,11.205,12.129,12.890999999999998,12.746,0.4320000000000001,1.3330000000000002,2.028,0.181,0.675,3.063,12.129,0.416
1130,21.791,13.222,0.0181,9.528,31.911,30.895,30.034,0.197,1.596,6.259,0.225,1.228,0.395,31.911,0.838
945,19.256,13.507,0.0231,12.091,15.668,17.092,16.859,0.275,1.8,3.447,0.189,1.101,6.145,16.218,0.635
163,23.052,15.412,0.0308,12.501,9.872,9.588,9.554,0.21600000000000005,1.4,5.152,0.285,1.18,-3.455,9.872,0.498
1660,21.866,15.93,0.029900000000000006,12.429,17.927,17.159000000000002,16.87,0.256,3.408,3.883,0.212,0.8440000000000001,5.632999999999999,17.927,0.445
1690,16.737000000000002,12.978,0.0255,9.889,14.0,15.743,15.433,0.202,1.239,4.584,0.377,1.514,1.453,14.0,0.511
2384,17.642,10.932,0.0153,9.27,1.91,1.91,1.868,0.279,0.14,2.519,0.244,2.267,0.097,1.91,0.345
2107,19.406,13.805,0.0321,10.456,17.892,17.892,17.726,0.19,2.013,5.716,0.368,0.953,2.23,17.892,0.568
3422,34.024,20.944000000000006,0.0067,16.625,29.833,28.492,28.463,0.201,1.65,4.247,0.212,0.483,1.919,29.833,0.279
1514,24.233,12.249,0.033,8.277000000000001,14.985,17.944000000000006,17.834,0.563,5.454,2.032,0.116,0.523,5.614,23.071,0.56
449,18.9,9.165,0.0291,18.341,19.363,18.806,18.671,0.519,1.909,2.173,0.12,0.332,2.365,18.671,0.8109999999999999
2903,13.923,2.928,0.0642,4.828,13.958,11.696,11.696,0.6920000000000001,2.884,1.391,0.13,0.778,-4.432,13.958,0.617
941,21.188,15.075,0.021,11.153,17.875,17.516,17.243,0.298,1.941,3.543,0.197,1.271,6.096,17.875,0.642
2834,10.439,8.568999999999999,0.0246,7.213999999999999,10.380999999999998,10.639,10.528,0.804,1.255,1.158,0.117,0.8320000000000001,0.236,10.380999999999998,0.7559999999999999
3346,-567.45,54.725,0.006500000000000001,14.97,13.311,6.602,6.602,0.643,0.6759999999999999,1.145,0.045,0.292,0.6970000000000001,13.311,0.342
1532,21.168000000000006,10.147,0.0347,10.644,18.836,15.931,15.763,0.547,7.752000000000002,1.845,0.134,0.466,20.908,18.836,0.552
1847,18.927,10.242,0.0423,8.21,128.393,20.661,20.426,0.556,23.19,1.794,0.015,0.636,15.19,128.393,0.463
437,14.315,6.856,0.0323,16.545,18.313,16.984,16.848,0.5479999999999999,1.38,1.844,0.116,0.339,1.2819999999999998,16.848,0.828
1314,20.434,8.105,0.0434,7.417999999999998,7.7189999999999985,8.079,7.9860000000000015,0.439,0.7190000000000001,1.942,0.306,1.7990000000000002,1.463,7.684,0.6409999999999999
786,46.175,11.162,0.025765303867403312,7.505,2.207,2.207,2.18,0.264,0.115,5.069,0.503,1.719,0.041,2.207,0.349
873,13.53,8.501,0.0296,7.193,11.15,10.893,10.669,0.391,1.239,3.095,0.219,2.04,-0.675,11.15,0.653
739,91.886,19.628,0.025765303867403312,22.219,4.496,4.496,4.38,0.101,0.205,7.193,0.317,1.86,0.15,4.496,0.405
2867,22.466,4.082,0.0464,5.87,14.868,17.044,16.798,0.629,3.975,1.496,0.128,0.807,0.5340689902982393,18.684,0.605
1006,15.872,10.535,0.0323,10.542,14.518,16.904,16.127,0.415,1.93,2.393,0.17600000000000002,0.953,-4.342,16.904,0.521
1844,15.970999999999998,10.728,0.0458,8.904,11.889,12.807,12.758,0.49,2.097,1.838,0.162,0.593,3.22,11.889,0.457
586,10.605,10.0,0.0257,8.747,14.394,11.755999999999998,11.692,0.076,1.465,13.876,0.909,1.971,-2.838,10.987,0.898
1306,22.858,10.642,0.0246,10.932,20.173,20.173,19.929,0.066,1.9,15.837,0.467,5.348,-3.213,20.173,0.903
2989,17.858,13.130999999999998,0.022400000000000003,7.794,13.753,14.498,14.446,0.379,1.166,2.833,0.212,2.451,3.334,14.711,0.456
348,10.084,8.113,0.0316,8.126,11.496,11.496,11.496,0.55,-13.064,1.713,0.187,1.893,-0.234,11.496,0.482
2471,21.909,14.784,0.0134,15.354,23.181,23.353,22.844,0.202,2.036,4.012,0.229,2.037,1.937,23.353,0.366
1028,15.287,12.755999999999998,0.0367,11.275,18.788,15.992,15.313,0.417,2.735,2.188,0.14300000000000002,0.961,-8.427,19.201,0.514
1163,15.187,6.897,0.0288,8.671,13.148,12.924,12.649,0.33,0.657,3.064,0.243,1.351,-0.44,13.148,0.799
2511,26.744,10.231,0.0099,20.957,21.438,21.903,21.438,0.159,1.757,6.796,0.334,0.624,1.1840000000000002,21.746,0.908
3426,33.299,22.799,0.0072,17.712,30.058000000000003,30.058000000000003,30.058000000000003,0.2,1.879,4.42,0.221,0.465,3.029,30.058000000000003,0.258
1541,24.192,15.174,0.0311,12.326,25.042,22.259,22.123,0.428,7.845,2.42,0.121,0.469,-2.555,24.869,0.563
2701,11.336,4.996,0.046,5.796,8.544,8.544,8.255,0.462,0.695,1.866,0.254,0.981,-0.7290000000000001,8.544,0.342
573,12.982,11.464,0.0197,9.868,12.884,12.867,12.765,0.124,1.454,8.171,0.7909999999999999,1.788,2.545,12.884,0.818
647,8.04,5.567,0.0424,5.023,10.297,10.159,10.113,0.7,0.905,1.278,0.14800000000000002,1.6669999999999998,0.132,10.297,0.44
595,16.000999999999998,6.307,0.0319,5.154,8.636000000000001,8.636000000000001,8.584,0.583,1.325,1.715,0.261,2.465,0.5479999999999999,8.636000000000001,0.5
2938,28.407,3.792,0.0466,5.398,42.515,41.288,41.288,0.496,3.955,1.948,0.076,0.8320000000000001,2.612,42.515,0.612
1251,20.087,18.459,0.0227,9.702,16.613,17.561,17.436,0.058,1.75,19.701,1.3530000000000002,4.4860000000000015,8.267000000000001,16.576,0.958
1558,24.016,14.731,0.0225,12.104,18.103,18.659,18.607,0.217,1.894,4.732,0.28,1.239,2.64,18.103,0.339
1308,21.772,8.617,0.0252,10.384,18.21,18.21,17.984,0.077,1.696,14.373,0.602,6.0379999999999985,-4.475,18.21,0.924
470,20.424,9.138,0.0352,54.642,-186.43,27.766,27.474,0.446,13.116,2.364,0.02,0.271,-4.785,104.4,0.7909999999999999
800,22.6,7.326,0.0239,9.426,1.4340000000000002,1.4340000000000002,1.42,0.28600000000000003,0.069,2.906,0.395,1.433,-1.348,1.4340000000000002,0.33
281,8.883,9.161,0.0245,6.872999999999998,11.211,11.668,11.609000000000002,0.382,2.336,2.567,0.265,2.577,-0.211,11.211,0.5
932,22.678,14.172,0.0203,11.445,18.745,18.274,17.991,0.302,1.629,3.297,0.198,1.226,1.863,18.898,0.652
732,120.14,24.938,0.025765303867403312,19.145,5.587999999999999,5.636,5.465,0.133,0.235,8.555,0.293,1.931,0.08800000000000001,5.587999999999999,0.391
2763,10.646,5.4460000000000015,0.025,5.403,6.765,6.855,6.678,0.787,0.752,1.083,0.17800000000000002,0.809,-0.6779999999999999,6.765,0.769
2880,21.704,5.419,0.0394,5.917999999999998,23.239,19.247,19.162,0.499,3.1460000000000004,1.979,0.121,0.855,-3.248,21.736,0.575
2999,11.015999999999998,7.702000000000001,0.0286,9.136,12.455,13.582,13.524,0.38,1.095,1.906,0.17600000000000002,2.113,-0.8540000000000001,13.582,0.515
3227,21.18,-2.07,0.006999999999999999,13.324000000000002,12.104,12.067,11.385,0.457,0.779,2.793,0.278,0.418,-2.648,12.104,0.955
1144,22.078000000000007,9.84,0.0173,7.827000000000001,14.395,13.709,13.265,0.229,0.5429999999999999,5.131,0.416,1.568,0.505,14.395,0.835
1617,14.827,12.207,0.0348,9.758,15.995,13.384,13.222,0.364,2.547,2.824,0.193,0.903,3.626,15.995,0.448
3085,32.798,17.524,0.0179,10.997,23.911,24.355,24.242,0.083,1.506,13.023,0.475,2.998,1.232,23.911,0.725
3168,13.547,9.046,0.0133,10.373,15.722,14.015999999999998,13.908,0.474,1.91,2.06,0.13699999999999998,0.705,1.6980000000000002,15.722,0.451
2503,24.251,8.271,0.0089,20.957,18.118,21.698,21.269,0.165,1.713,6.308,0.242,0.708,1.345,21.02,0.907
584,10.064,9.489,0.0272,8.747,13.608,11.115,11.054,0.076,1.77,13.168,0.909,1.971,-3.367,10.387,0.898
2195,15.527,1.774,0.005,19.704,15.612,15.433,15.374,0.88,1.967,1.023,0.079,0.27,0.435,15.734000000000002,0.921
160,21.841,15.77,0.0329,12.334,10.255,10.008,9.928,0.212,1.332,5.353,0.25,1.239,-3.589,10.255,0.505
1111,6.595,3.996,0.0508,7.741,8.219,8.56,8.343,0.371,1.218,3.189,0.293,1.67,-0.103,8.219,0.871
2798,7.047999999999999,7.151,0.0256,5.162000000000001,7.991,7.991,7.902,1.137,0.959,0.8959999999999999,0.133,0.763,-2.02,7.991,0.752
1915,33.169000000000004,11.895,0.0088,11.367,21.445,21.845,21.187,0.54,1.534,2.09,0.116,0.774,3.139,21.445,0.447
3165,11.661,8.277999999999999,0.0155,9.667,13.248,12.015999999999998,11.923,0.547,1.399,1.757,0.142,0.6809999999999999,2.385,13.248,0.457
859,21.676,13.232,0.0177,10.4,16.972,16.104,15.72,0.284,1.444,3.303,0.219,1.797,1.208,16.972,0.5920000000000001
952,37.304,20.773000000000003,0.0187,12.83,23.139,23.05,21.714,0.421,2.135,2.46,0.429,1.262,-15.387,23.139,0.637
3235,13.757,-1.219,0.008,12.130999999999998,8.202,8.202,7.6960000000000015,0.35200000000000004,0.613,2.019,0.298,0.393,0.718,8.202,0.949
1331,13.727,8.262,0.0426,8.635,11.295,9.83,9.733,0.467,0.976,1.962,0.196,1.911,-0.873,11.295,0.593
1219,19.118,4.023,0.0262,9.791,10.591,10.646,10.446,0.196,0.779,4.12,0.653,4.404,0.848,10.646,0.867
1215,25.027,5.935,0.0215,10.335,14.085,14.139,13.875,0.158,1.022,5.58,0.591,4.033,1.062,14.139,0.847
2676,18.245,7.4689999999999985,0.031400000000000004,6.2010000000000005,12.005999999999998,10.956,10.78,0.429,0.98,2.4090000000000003,0.233,0.923,0.076,12.005999999999998,0.221
606,18.61,6.478,0.0285,4.072,9.202,8.931000000000003,8.877,0.58,5.17,1.936,0.275,2.627,0.4270000000000001,9.202,0.489
164,24.347,16.217,0.0287,12.573,10.593,10.214,10.214,0.202,1.63,5.285,0.285,1.136,-3.707,10.593,0.491
2154,24.439,-3.449,0.0275,14.777,12.225,12.762,12.378,0.693,1.263,1.477,0.122,0.426,2.377,12.929,0.914
1040,19.384,14.599,0.0313,11.415,17.262,18.778,17.945999999999994,0.37,2.47,2.698,0.179,0.947,3.94,19.442,0.517
1978,18.51,10.155,0.0139,8.267000000000001,16.33,16.268,15.908,0.5820000000000001,1.314,1.925,0.13,0.8170000000000001,1.012,16.33,0.443
2665,16.788,10.233,0.0292,7.97,46.82899999999999,23.415,23.415,0.361,4.312,2.716,0.059,0.8059999999999999,-2.154,46.82899999999999,0.21600000000000005
3395,39.25,63.809,0.0074,13.615,12.405,5.9620000000000015,5.9460000000000015,0.28,0.6759999999999999,2.982,0.087,0.41,0.601,12.405,0.277
329,10.553,7.9,0.029300000000000007,6.649,10.809,10.809,10.809,0.514,6.472,1.851,0.217,2.196,-1.938,10.809,0.49
2011,27.444000000000006,15.764,0.0126,12.037,21.352,21.056,20.767,0.324,1.3259999999999998,3.143,0.166,0.799,2.713,21.352,0.428
2528,16.235,5.004,0.0155,22.388,13.877,14.668,14.439,0.227,1.263,4.664,0.379,0.526,-6.525,13.474,0.921
2546,15.42,9.047,0.0172,24.917,36.374,44.978,44.978,0.34600000000000003,3.24,3.568,0.129,0.406,-0.9,34.57,0.887
3415,32.629,17.37,0.0075,15.359000000000002,29.572,28.105,28.012,0.239,1.669,3.966,0.2,0.463,2.017,29.572,0.289
1429,24.104,12.433,0.0385,9.074,22.862,14.659,14.488,0.441,4.097,2.42,0.121,0.713,-23.803,22.862,0.442
3274,9.098,2.786,0.009000000000000001,24.511,8.877,7.983,7.376,0.879,1.11,1.162,0.154,0.173,-0.235,8.877,0.916
2141,20.847,16.28,0.0301,12.033,25.571,23.867,23.771,0.11,3.111,10.913,0.365,0.947,20.542,25.571,0.679
809,17.588,8.321,0.0244,7.9929999999999986,12.594,12.594,12.505999999999998,0.327,0.883,3.189,0.306,1.216,1.252,12.594,0.403
433,13.898,6.872000000000001,0.0326,16.379,17.223,17.082,16.942999999999998,0.565,1.337,1.838,0.114,0.327,1.29,16.942999999999998,0.8290000000000001
1107,4.768,3.092,0.0683,7.883999999999999,4.348,5.043,4.902,0.231,0.353,2.381,0.475,1.743,-0.075,4.348,0.902
2091,24.756,13.952,0.0263,10.231,18.796,18.834,18.57,0.187,1.88,5.8870000000000005,0.376,1.0,1.494,18.796,0.55
860,21.784,11.992,0.018000000000000002,9.905,15.857,15.545,15.179,0.322,1.35,3.2030000000000003,0.223,1.935,1.11,15.857,0.601
274,9.044,5.657,0.0236,5.227,7.814,8.026,7.942,0.334,1.056,2.546,0.385,3.4130000000000003,-0.184,7.814,0.485
967,29.453000000000007,15.343,0.022,12.606,21.764,21.542,20.369,0.395,1.886,2.545,0.155,0.8,1.473,21.764,0.526
2758,17.529,6.251,0.023,5.622999999999998,7.673999999999999,7.829,7.559,0.7170000000000001,0.782,1.311,0.18600000000000005,0.85,1.741,7.673999999999999,0.7809999999999999
3501,13.79,8.402999999999999,0.0116,6.706,11.871,11.871,11.674,0.537,1.127,2.069,0.19,2.615,3.743,11.871,0.583
2139,20.219,16.143,0.0303,11.839,26.044,22.228,22.096,0.136,3.905,8.685,0.309,0.945,-9.656,26.044,0.647
1346,2.687,1.6569999999999998,0.0712,5.822,13.597,4.632,4.632,1.022,1.173,0.547,0.035,2.6,-0.187,13.597,0.69
2813,7.923999999999999,11.537,0.0255,11.751,19.143,19.143,18.918,1.053,1.421,1.022,0.057,0.828,0.225,19.143,0.7659999999999999
885,15.634,10.057,0.0262,8.264,15.201,13.899,13.694,0.29100000000000004,1.467,3.034,0.222,1.807,1.16,15.201,0.6459999999999999
556,16.312,10.720999999999998,0.0175,9.742,14.137,14.107,13.935,0.092,1.4380000000000002,10.737,0.755,2.339,1.124,14.137,0.816
908,15.527,10.342,0.0259,9.754,15.602,13.598,13.401,0.298,1.105,3.003,0.226,1.67,13.697,13.281,0.616
1381,21.931,10.24,0.0298,8.638,16.346,12.938,12.839,0.569,1.64,2.05,0.124,1.4369999999999998,2.307,16.346,0.6609999999999999
2117,19.151,13.603,0.0334,10.835,17.514,17.514,17.389,0.174,2.198,5.7860000000000005,0.375,0.98,4.694,17.514,0.564
2562,16.134,5.851,0.0159,16.576,13.493,15.067,14.967,0.316,1.199,3.3480000000000003,0.265,0.442,1.704,13.493,0.89
509,12.341,6.32,0.0245,8.677,9.623,9.623,9.444,0.175,0.8590000000000001,3.984,0.447,2.156,0.4320000000000001,9.623,0.764
2388,17.662,10.478,0.013500000000000002,9.508,2.2430000000000003,2.204,2.175,0.307,0.16399999999999998,2.759,0.217,2.311,0.5770000000000001,2.2430000000000003,0.348
221,20.369,16.55,0.0292,16.384,22.31,20.552,20.155,0.218,3.657,4.5139999999999985,0.257,0.907,0.5340689902982393,22.31,0.637
1297,28.06,19.778,0.0201,10.983,20.857,21.068,20.827,0.16,1.919,7.142,0.398,4.0760000000000005,1.134,20.857,0.8420000000000001
146,26.59,18.167,0.0265,15.894,10.723,10.336,10.262,0.17600000000000002,1.12,5.348,0.321,1.289,0.762,10.723,0.513
1777,22.64,15.257,0.0258,12.298,21.07,21.126,20.714,0.133,2.436,7.251,0.309,1.487,3.587,21.07,0.525
1053,19.458,15.113,0.0333,13.374,20.564,19.724,18.859,0.369,2.56,2.602,0.155,0.912,6.162000000000001,21.3,0.51
1822,10.858,8.579,0.0568,9.26,7.349,7.687,7.643,0.298,1.771,2.9560000000000004,0.423,0.95,-1.4780000000000002,7.349,0.552
3186,17.52,10.841,0.0279,8.456,13.519,14.485,14.399,0.511,1.6230000000000002,2.29,0.183,0.6890000000000001,1.6669999999999998,13.519,0.428
2851,10.511,9.66,0.0252,6.542999999999998,9.384,9.384,9.267,0.725,1.661,1.234,0.13699999999999998,0.8690000000000001,-0.812,9.384,0.758
508,14.472,6.905,0.0215,9.012,11.492,11.464,11.255,0.17600000000000002,1.032,4.419,0.482,2.204,0.515,11.492,0.775
323,11.159,7.188,0.0253,6.101,9.29,10.515,10.515,0.522,2.639,1.985,0.28,2.343,-6.247000000000001,9.29,0.486
1561,21.239,13.048,0.0234,12.542,17.217,17.404,17.262999999999998,0.213,2.062,4.575,0.28600000000000003,1.287,2.232,17.217,0.443
176,24.829,16.048,0.0279,13.02,9.718,9.262,9.155,0.21600000000000005,1.121,5.008,0.306,1.046,0.6759999999999999,9.718,0.474
2852,11.268,10.356,0.023,6.542999999999998,10.303,10.303,10.174,0.725,1.3159999999999998,1.3219999999999998,0.13699999999999998,0.8690000000000001,-0.906,10.303,0.758
1908,40.597,12.421,0.009000000000000001,11.48,22.727,23.622,22.901,0.524,1.724,2.323,0.101,0.845,2.0,22.727,0.489
168,22.193,15.488,0.032,14.863,18.771,18.212,18.092,0.201,2.208,4.806,0.301,1.019,1.596,18.771,0.479
1400,29.541,6.792000000000002,0.0333,9.107,17.695999999999994,20.426,20.0,0.514,2.319,2.323,0.136,1.346,0.731,17.695999999999994,0.664
3530,16.917,12.17,0.0174,8.507,15.797,15.797,15.541,0.439,1.6880000000000002,2.398,0.172,2.6060000000000003,10.86,15.797,0.597
1392,22.547,8.496,0.0398,9.571,24.961,17.692,17.596,0.6,3.823,1.852,0.081,1.339,-1.006,24.961,0.649
2257,11.439,3.856,0.0289,14.154000000000002,11.025,9.771,9.678,0.863,1.739,1.042,0.098,0.192,1.06,11.025,0.907
2177,9.746,30.153,0.0596,27.243,11.81,12.444,12.264,0.7909999999999999,1.848820932716269,0.6920000000000001,0.058,0.293,0.5340689902982393,12.819,0.927
2237,13.295,1.882,0.0275,12.666,12.468,8.929,8.857999999999997,1.006,2.128,1.064,0.08900000000000001,0.218,0.365,12.468,0.914
136,25.898000000000003,19.448,0.0261,14.444,11.684,11.897,11.736,0.16,1.248,6.801,0.306,1.336,1.108,11.684,0.442
1470,12.156,6.409,0.0383,6.257999999999999,14.911,8.107000000000001,8.107000000000001,0.645,-42.0,1.725,0.119,0.584,-0.799,15.182,0.491
